Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
464	20.027367985817943	0.8682349827169572	194.06773492683453	24.067734926834532	12.5030798999402	1.7687111870997483	19.76940243423794	1.4280892363833473	20.378646004353453	0.8104052872560582	87.30683822893121	-51.68557779382327	43.30030964407416	-12.825817324323651	131.21212697312143	-123.97851713654353	14.008435075479442	100.42598388031301	33.61991545627106	27.49244722938759	15.808039747618423	10.532212804652106	0.7130140025764325
