Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast
81	5.4788480098078125	0.0	212.83915760880538	2.8391576088053796	2.7170989262077176	0.9766707888483718	5.6670852588467415	1.4911707722707455	6.17115878560447	1.7489200252795276	121.36024869650157	nan	10.50127614759441	-125.55525257519325	nan	nan	0.0	141.0	19.71303566183137	13.788554227054332	-2.9921284005922484	16.78068262764658	0.12134364850771812	17.71426566535524	0.3454118435032398
