Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast
651	7.137915373381356	0.1348343988543479	288.1017984126906	-6.898201587309416	9.467618274145133	1.3688970172977815	12.426056845145602	1.517014200194314	14.315146612313445	1.5930739847223074	87.6751169478722	-81.64225374181106	21.39926097657144	-41.09804336687179	104.2429809597125	-103.81424380002261	0.0	141.0	8.11149712035482	12.745131207020664	-0.913086121999374	13.658217329020038	6.539469200075307	8.345075520510258	0.1439319025588672
