Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
642	15.575396926456452	0.07238963096850348	35.49265811591102	-9.50734188408898	49.78445778160911	1.2131073462610444	41.85013947113128	4.689767984781042	24.710326403137483	3.1747960427861974	59.54850693243014	-80.6563447736118	39.428836296102745	-39.00799975490157	84.95501947304129	-106.77519710356773	-10.284588467218981	140.41779841130224	23.49320642394538	22.34382447250762	18.05967548050012	93.91481996236166	1.062505019801151
