Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast
167	9.968921123525318	0.7282921892389287	184.7835692631561	49.783569263156096	13.097450922642254	0.6193911911603882	13.106847638447869	2.29974922741747	17.722560845489543	0.7736123640226596	93.0326044828127	-76.26638037780438	27.995272761759082	-51.7916020053013	142.70690421003428	-114.20337591583773	1.193817382707774	176.6236031347965	17.213438540091445	15.003165699149013	-3.336704270489218	18.33986996963823	9.454844425713166	18.87595628059001	0.5222544649739146
