Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
267	7.233582684605169	0.18747136256327668	169.33942811040032	-21.66057188959968	17.435902111003	0.5466718193606296	18.40927732565869	1.8136714071401852	13.797223412309773	2.087820374902274	62.1009669231058	-91.31236407609289	32.47904236550025	-33.33385259048811	89.20190268990581	-112.06163965733364	-12.34708810738551	160.14503216411555	11.502913959682235	10.660719133861056	6.99023486695089	7.921343267544826	0.40825918420261526
