Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast
640	7.1480806386366496	1.3189993797016393	37.917438861989936	-7.082561138010064	4.166394294097288	1.5351145116017118	9.970633263571775	0.7214415193936895	11.91614423864146	1.076260260942297	103.07038349466742	-102.4820634091065	58.08121119942686	-12.575220707382748	145.66835080517978	-121.74625442520215	2.182066930716261	407.9415570796113	12.543124770291088	12.415905072098496	-2.2696165433378557	14.685521615436354	6.048483947865659	116.42641159461328	1.3110925206777349
