Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
651	7.5685186674587825	0.5514858214254442	295.7117787510962	0.7117787510961762	14.18098600469651	1.5020668137884712	12.881842460062892	1.5255720036324412	14.21651169544599	1.3402973648143655	87.6751169478722	-81.64225374181106	21.39926097657144	-41.09804336687179	104.2429809597125	-103.81424380002261	0.0	141.0	12.642141160258122	11.522812008236409	6.946823374877799	14.403486705208302	0.2814765912148076
