Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
427	6.951487233356179	2.885857068788592	183.15044777698836	83.15044777698836	7.898231445079169	2.016298631660677	10.259286476514509	3.1692408215155923	12.818327086718915	1.324225941457468	147.69796359776115	-82.13726477144101	9.77076582631095	-69.95365550184086	147.69796359776115	-158.21314370371636	24.355992063133392	1754.519460750366	4.537530893714401	27.494296788808697	4.349947698885154	0.39930275350298006	0.02498425494046168
