Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
175	8.408486125053894	1.2999780859061636	266.22724485822005	26.227244858220047	14.382949949498174	1.253626705347214	11.584544170674036	3.467547077655846	25.735192688752832	3.8086044541100734	91.11005035958101	-84.81795169037915	16.46240084570934	-70.68564011055133	138.09437640616807	-122.01745964332959	5.158833087262697	282.0632405880188	14.535096240365105	14.567588911336063	4.095800541799424	133.34776290118728	1.6874810894419063
