Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
418	6.0229086000854455	0.7904352128425033	348.01444675172536	8.014446751725359	23.24876775466265	1.3191638323088604	7.467488136931137	2.3979196320600678	9.757977475318468	2.617996536110674	114.81628119361886	-119.78169541229167	56.841131546501174	-62.652629185785884	nan	nan	0.0	141.0	6.827672204212719	11.17496247705898	4.685832459749143	14.926641785544156	0.1973805334756796
