Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
300	7.544067588214621	2.1850908136904494	233.03633257429857	44.03633257429857	6.011346904807881	1.310029759975025	9.150828132564405	1.3276904249098904	9.613978027675929	1.4261760897560858	117.66407528810515	-110.37321704326432	39.884101718423096	-79.37046984557244	nan	nan	0.0	141.0	21.396071968954587	21.358815295076354	5.795281453818695	5.7755599861168125	0.37716359972004704
