Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast
689	8.245517471939836	0.07415446107851942	131.8116871891667	1.8116871891666904	41.96919575429857	1.023892626346438	14.677831183543779	2.0178116579721914	17.9252723201066	1.409867330328439	85.831324052653	-68.83996395236846	51.774062414469086	-34.03396753142886	110.50315779967138	-94.10183710315619	8.171968018510642	159.0004391720943	13.937951266968001	12.560555786295298	-2.115934960152803	14.676490746448101	7.830866035025973	76.838579444452	1.0775468009992923
