Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast
453	15.122302096400073	0.0424252328405883	345.18296618078824	-4.817033819211758	30.764014696581068	0.8308391957575624	27.526029963112222	1.3555079139338981	33.63911380129762	6.423710320330951	75.85348724403474	-82.77456763661235	46.315967808736275	-57.57343324719295	155.07471576758917	-174.52792366360245	-2.563809775500183	123.82350078951102	21.84531111474087	17.428995651032846	-5.22431233819767	22.653307989230516	15.467944839683117	5.116036995154671	0.23260317960310617
