Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast
695	7.247616592589612	0.37450034742020843	327.6282350129264	-12.371764987073618	28.467157750865976	0.5625821506352536	20.3859386413723	2.971883240413539	13.47239747870436	1.3352303687804945	97.5033664964443	-109.16951155801706	59.10482036962355	-68.30038816594578	123.43822348502277	-128.79788063522818	-4.413177191927708	821.790742677912	20.835001036925043	21.494274981743708	3.1023921912690504	18.391882790474654	6.662683216541193	67.77881553428175	0.7436704642650497
