theta	R
0.0	0.7294960848395934
0.01578689775673263	0.7295669504684402
0.03157379551346526	0.7297474696486289
0.04736069327019789	0.7300375876682004
0.06314759102693052	0.7304370448554586
0.07893448878366315	0.7309455976961698
0.09472138654039577	0.7315628933266005
0.1105082842971284	0.7322879139266244
0.12629518205386103	0.7331192558055851
0.14208207981059368	0.7340576524346707
0.1578689775673263	0.7351017805729794
0.1736558753240589	0.7362493907914258
0.18944277308079155	0.7375017835090122
0.2052296708375242	0.7388549853090269
0.2210165685942568	0.7403107425333796
0.23680346635098942	0.7418648600518092
0.25259036410772207	0.7434834959892802
0.2683772618644547	0.7452281198340567
0.28416415962118735	0.7470774630295836
0.29995105737791994	0.7488663984732308
0.3157379551346526	0.7509165207248706
0.3315248528913852	0.7532415699862994
0.3473117506481178	0.7554973915423742
0.36309864840485045	0.7578515262545424
0.3788855461615831	0.7605007558894967
0.39467244391831574	0.763264669672
0.4104593416750484	0.7659174579756562
0.42624623943178097	0.7688942399511924
0.4420331371885136	0.7719824324374072
0.45782003494524626	0.7751810003102978
0.47360693270197884	0.7784887329066867
0.4893938304587115	0.782081131441056
0.5051807282154441	0.7857348669571124
0.5209676259721767	0.789308222313783
0.5367545237289094	0.7932323324042134
0.552541421485642	0.7972932576613302
0.5683283192423747	0.8014897935934295
0.5841152169991073	0.8058206986110816
0.5999021147558399	0.8102846177604158
0.6156890125125726	0.8148801456518268
0.6314759102693052	0.81960581828183
0.6472628080260378	0.8248855005947832
0.6630497057827704	0.8298887543056621
0.678836603539503	0.8350173866614465
0.6946235012962356	0.8407677564407088
0.7104103990529683	0.8461637929022041
0.7261972968097009	0.8522283243488473
0.7419841945664336	0.85846116207638
0.7577710923231662	0.8642549724029502
0.7735579900798988	0.870664901343304
0.7893448878366315	0.877485769498361
0.8051317855933641	0.884341100171123
0.8209186833500968	0.8913532212095207
0.8367055811068294	0.8984984058975305
0.8524924788635619	0.9064266701354169
0.8682793766202946	0.9137661025654993
0.8840662743770272	0.9219144416999414
0.8998531721337598	0.9302665407972961
0.9156400698904925	0.9384810128491975
0.9314269676472251	0.947357966723789
0.9472138654039577	0.9564274174620515
0.9630007631606904	0.9656412320094365
0.978787660917423	0.9749583393590283
0.9945745586741557	0.9852909367818713
1.0103614564308883	0.9948716684760552
1.0261483541876208	1.00564616066726
1.0419352519443534	1.0162412151239715
1.0577221497010862	1.027327604276225
1.0735090474578188	1.0386415752781744
1.0892959452145514	1.0510559275667428
1.105082842971284	1.0629602927875268
1.1208697407280166	1.0763027345267782
1.1366566384847494	1.0885312340432602
1.152443536241482	1.102064987630425
1.1682304339982146	1.115765699497649
1.1840173317549472	1.1300397836093115
1.1998042295116798	1.1449107085087233
1.2155911272684123	1.1602042977248141
1.2313780250251452	1.1759155427284544
1.2471649227818777	1.1922612329477709
1.2629518205386103	1.2087389991371145
1.278738718295343	1.226529927150554
1.2945256160520755	1.244076764971841
1.3103125138088083	1.2627549212387255
1.326099411565541	1.2821211851597203
1.3418863093222735	1.301806849367185
1.357673207079006	1.3232576600572616
1.3734601048357387	1.344760630312789
1.3892470025924712	1.3664101324646931
1.405033900349204	1.3886822548666153
1.4208207981059366	1.4125365699294712
1.4366076958626692	1.4369620315203653
1.4523945936194018	1.4619765222043741
1.4681814913761344	1.4888968755924026
1.4839683891328672	1.515845357807774
1.4997552868895998	1.5446648516537511
1.5155421846463324	1.573988919940609
1.531329082403065	1.605436114926855
1.5471159801597976	1.6371390327626112
1.5629028779165304	1.6705823653337517
1.578689775673263	1.7049574034352277
1.5944766734299956	1.74135446634051
1.6102635711867281	1.7785160681786418
1.6260504689434607	1.8179822190696338
1.6418373667001935	1.860154826959054
1.6576242644569261	1.90287578768498
1.6734111622136587	1.9477676681502087
1.6891980599703913	1.9933805960624318
1.7049849577271239	2.042126842485218
1.7207718554838565	2.0932042392603614
1.7365587532405893	2.1470919161756865
1.7523456509973219	2.2032160734486017
1.7681325487540545	2.261811795574022
1.783919446510787	2.3245433611379385
1.7997063442675196	2.389336992993737
1.8154932420242524	2.4576568610574405
1.831280139780985	2.5296788125575285
1.8470670375377176	2.6061534915624374
1.8628539352944502	2.6870661568478664
1.8786408330511828	2.771248027050599
1.8944277308079154	2.861409931219859
1.9102146285646482	2.9566923501963025
1.9260015263213808	3.0573381575771257
1.9417884240781134	3.164418286076243
1.957575321834846	3.2781977311896613
1.9733622195915785	3.399570224971766
1.9891491173483113	3.52867813291386
2.0049360151050437	3.666617194414619
2.0207229128617765	3.8156912778671743
2.0365098106185093	3.9726220959387604
2.0522967083752417	4.142104489034107
2.0680836061319745	4.326480873329001
2.083870503888707	4.524070491582624
2.0996574016454397	4.734544496771996
2.1154442994021725	4.966470072185565
2.131231197158905	5.215075631181208
2.1470180949156377	5.486096184559541
2.16280499267237	5.7826844727538615
2.178591890429103	6.106915083176189
2.1943787881858356	6.461544702939241
2.210165685942568	6.85303041767116
2.225952583699301	7.285629136549777
2.241739481456033	7.765555654486648
2.257526379212766	8.299941183442112
2.273313276969499	8.899307247122556
2.289100174726231	9.571677307672507
2.304887072482964	10.334472057711604
2.3206739702396963	11.201601133435636
2.336460867996429	12.197793853294922
2.3522477657531615	13.352636605703312
2.3680346635098943	14.703185370738444
2.383821561266627	16.30460311588511
2.3996084590233595	18.23171456781719
2.4153953567800923	20.594299634439444
2.4311822545368247	23.56519703542234
2.4469691522935575	nan
2.4627560500502903	nan
2.4785429478070227	nan
2.4943298455637555	nan
2.510116743320488	nan
