theta	R
0.0	0.39565561859577736
0.01578689775673263	0.4134673807887879
0.03157379551346526	0.3958191491009986
0.04736069327019789	0.3976577808252031
0.06314759102693052	0.3963166633471207
0.07893448878366315	0.39623531860699707
0.09472138654039577	0.39762912957187785
0.1105082842971284	0.3969022114360106
0.12629518205386103	0.3980165721275042
0.14208207981059368	0.39781239310106065
0.1578689775673263	0.39801392218909215
0.1736558753240589	0.3989635472427497
0.18944277308079155	0.39896678870313185
0.2052296708375242	0.40030100443943845
0.2210165685942568	0.4003480294124441
0.23680346635098942	0.4009645063162485
0.25259036410772207	0.4019573344401613
0.2683772618644547	0.402273240783239
0.28416415962118735	0.4037827115342011
0.29995105737791994	0.403956931565957
0.3157379551346526	0.40513315132184735
0.3315248528913852	0.4059398642278856
0.3473117506481178	0.4068761682272446
0.36309864840485045	0.40818259470560275
0.3788855461615831	0.40899873383424884
0.39467244391831574	0.4105235610523273
0.4104593416750484	0.41132225459475197
0.42624623943178097	0.41280476118402953
0.4420331371885136	0.4139751977017705
0.45782003494524626	0.4152766610633447
0.47360693270197884	0.4168059904008478
0.4893938304587115	0.41815397690254086
0.5051807282154441	0.4199692044067574
0.5209676259721767	0.42120213173567017
0.5367545237289094	0.42316129919790435
0.552541421485642	0.42466481037220166
0.5683283192423747	0.4264306264660291
0.5841152169991073	0.4283062891787352
0.5999021147558399	0.4301951480881186
0.6156890125125726	0.4320822989349454
0.6314759102693052	0.4341319613332346
0.6472628080260378	0.4361270298496835
0.6630497057827704	0.43823162864507786
0.678836603539503	0.44033577972796556
0.6946235012962356	0.4427227293330936
0.7104103990529683	0.4451761546753179
0.7261972968097009	0.447324251197243
0.7419841945664336	0.4497063436922853
0.7577710923231662	0.4523547977442753
0.7735579900798988	0.4549055712604861
0.7893448878366315	0.45774468545494124
0.8051317855933641	0.46028743720621595
0.8209186833500968	0.46329615626169446
0.8367055811068294	0.46645541952954994
0.8524924788635619	0.4690204596664152
0.8682793766202946	0.4722089342834968
0.8840662743770272	0.4754464523049751
0.8998531721337598	0.4785364775285152
0.9156400698904925	0.4816865875742248
0.9314269676472251	0.48553713784713687
0.9472138654039577	0.48868709916585173
0.9630007631606904	0.49266998025389835
0.978787660917423	0.4958994397738109
0.9945745586741557	0.49991160777952354
1.0103614564308883	0.5038122951490928
1.0261483541876208	0.5078144966039535
1.0419352519443534	0.5116096949509481
1.0577221497010862	0.5156299326360825
1.0735090474578188	0.5206086024785853
1.0892959452145514	0.524638357022044
1.105082842971284	0.5297030280439202
1.1208697407280166	0.5339048020740355
1.1366566384847494	0.5382728663452521
1.152443536241482	0.5434163709344682
1.1682304339982146	0.548565843439879
1.1840173317549472	0.5537195239817546
1.1998042295116798	0.558828123168489
1.2155911272684123	0.5640808630261973
1.2313780250251452	0.5693256733275022
1.2471649227818777	0.57576719670692
1.2629518205386103	0.5810370291023699
1.278738718295343	0.5875871062785623
1.2945256160520755	0.593033385796567
1.3103125138088083	0.5996824769544448
1.326099411565541	0.6057373320960432
1.3418863093222735	0.6125186025323254
1.357673207079006	0.6192920087977241
1.3734601048357387	0.6260528245430848
1.3892470025924712	0.6336259461372118
1.405033900349204	0.6408264752063255
1.4208207981059366	0.6482796931542617
1.4366076958626692	0.6559098665687295
1.4523945936194018	0.6642361374108765
1.4681814913761344	0.6727454525948434
1.4839683891328672	0.6800088291240995
1.4997552868895998	0.6886727197100623
1.5155421846463324	0.6974842615818747
1.531329082403065	0.7077887403305788
1.5471159801597976	0.7166427186253934
1.5629028779165304	0.7260039959933628
1.578689775673263	0.7352925937619358
1.5944766734299956	0.7461252945302234
1.6102635711867281	0.7562805151265595
1.6260504689434607	0.7666201225782197
1.6418373667001935	0.7779823751474234
1.6576242644569261	0.7892559284086299
1.6734111622136587	0.8005211158100187
1.6891980599703913	0.8127063926963348
1.7049849577271239	0.8250947257225161
1.7207718554838565	0.8376673537615318
1.7365587532405893	0.8504167007800507
1.7523456509973219	0.8639997537541072
1.7681325487540545	0.8786123687640405
1.783919446510787	0.8924414889552651
1.7997063442675196	0.907535042083432
1.8154932420242524	0.9219998907074347
1.831280139780985	0.9379260992757766
1.8470670375377176	0.9540356937210632
1.8628539352944502	0.9703200832433718
1.8786408330511828	0.988893026925767
1.8944277308079154	1.0057373558287743
1.9102146285646482	1.0245075297510169
1.9260015263213808	1.043662698084197
1.9417884240781134	1.0630130321218145
1.957575321834846	1.0825483196667807
1.9733622195915785	1.1030455916945898
1.9891491173483113	1.1246316811517878
2.0049360151050437	1.147202736065805
2.0207229128617765	1.1705218071679273
2.0365098106185093	1.1947589771115663
2.0522967083752417	1.2192036291004025
2.0680836061319745	1.2451054773357757
2.083870503888707	1.2723051241848975
2.0996574016454397	1.3000651574489972
2.1154442994021725	1.3291341294352443
2.131231197158905	1.3583835832036555
2.1470180949156377	1.390416517027363
2.16280499267237	1.4226406587347125
2.178591890429103	1.4561275954527744
2.1943787881858356	1.4914391703779024
2.210165685942568	1.5285362736466213
2.225952583699301	1.5656557609934398
2.241739481456033	1.6066727498385764
2.257526379212766	1.6482340232792347
2.273313276969499	1.6914774216456694
2.289100174726231	1.7372880629117844
2.304887072482964	1.7859295579607666
2.3206739702396963	1.836507643811066
2.336460867996429	1.889072199272928
2.3522477657531615	1.945686871965806
2.3680346635098943	2.0041882944125065
2.383821561266627	2.0668709003005015
2.3996084590233595	2.1325945386651712
2.4153953567800923	2.2024949620932697
2.4311822545368247	2.2760596511722286
2.4469691522935575	2.3549490926898757
2.4627560500502903	2.438666270263453
2.4785429478070227	2.528358607739864
2.4943298455637555	2.6240418836168042
2.510116743320488	2.7286378718732456
2.5259036410772207	2.839260852539708
2.5416905388339535	2.9588389704661853
2.557477436590686	3.0903192704263205
2.5732643343474186	3.231770816805474
2.589051232104151	3.387152623679321
2.604838129860884	3.5583007986501984
2.6206250276176166	3.747685912046714
2.636411925374349	3.9568404223221623
2.652198823131082	4.189917097985968
2.667985720887814	4.45385893067627
2.683772618644547	4.752732683391291
2.69955951640128	5.095523061631721
2.715346414158012	5.490218920060643
2.731133311914745	5.951803821384993
2.7469202096714773	6.498345491483536
2.76270710742821	7.1567820654125605
2.7784940051849425	7.965139257623235
2.7942809029416753	8.97841161454415
2.810067800698408	10.289654637692003
2.8258546984551405	12.048817388950631
2.8416415962118733	14.53991200535463
2.8574284939686057	18.326953782603905
2.8732153917253385	24.789936921059702
2.8890022894820713	nan
2.9047891872388036	nan
2.9205760849955364	nan
2.936362982752269	nan
2.9521498805090016	nan
2.9679367782657344	nan
2.983723676022467	nan
2.9995105737791996	nan
3.015297471535932	nan
3.031084369292665	nan
3.0468712670493976	nan
3.06265816480613	nan
3.0784450625628628	nan
3.094231960319595	nan
3.110018858076328	nan
3.1258057558330608	nan
3.141592653589793	nan
