theta	R
0.0	0.3956554265273783
0.01578689775673263	0.4040927529437506
0.03157379551346526	0.39577702267165554
0.04736069327019789	0.3993124606034089
0.06314759102693052	0.39608103540028844
0.07893448878366315	0.39835560082388055
0.09472138654039577	0.39656670485967693
0.1105082842971284	0.3973648434643926
0.12629518205386103	0.3972307758841562
0.14208207981059368	0.3976337162951566
0.1578689775673263	0.3980703593326622
0.1736558753240589	0.3982758911040543
0.18944277308079155	0.3990830241447588
0.2052296708375242	0.39926206245519363
0.2210165685942568	0.40026413389334553
0.23680346635098942	0.40042310378882234
0.25259036410772207	0.40160780875850943
0.2683772618644547	0.4018153232562167
0.28416415962118735	0.4031109627580593
0.29995105737791994	0.4033068450507797
0.3157379551346526	0.4046862987587331
0.3315248528913852	0.4051086815005538
0.3473117506481178	0.40633483971631723
0.36309864840485045	0.4070021264997271
0.3788855461615831	0.4083323742819866
0.39467244391831574	0.40905446937719775
0.4104593416750484	0.41029220018975504
0.42624623943178097	0.41138998663589443
0.4420331371885136	0.4126029409775457
0.45782003494524626	0.41391318053874676
0.47360693270197884	0.4152996237980021
0.4893938304587115	0.4166211316794716
0.5051807282154441	0.4179292694300843
0.5209676259721767	0.41951055468809934
0.5367545237289094	0.4209753180895662
0.552541421485642	0.4225777705098959
0.5683283192423747	0.4242025534517773
0.5841152169991073	0.4258188242571482
0.5999021147558399	0.4276065923846399
0.6156890125125726	0.4292294563999886
0.6314759102693052	0.43118274121344535
0.6472628080260378	0.43313021923189143
0.6630497057827704	0.4349260864747512
0.678836603539503	0.43689444276225387
0.6946235012962356	0.4392526832946465
0.7104103990529683	0.44120737610941707
0.7261972968097009	0.4433433136168932
0.7419841945664336	0.4457394133820257
0.7577710923231662	0.44807492595557424
0.7735579900798988	0.45048558889247947
0.7893448878366315	0.45298928941590516
0.8051317855933641	0.4554405791276842
0.8209186833500968	0.4579470298454885
0.8367055811068294	0.460562781528777
0.8524924788635619	0.4635331346651505
0.8682793766202946	0.4659542257234188
0.8840662743770272	0.4690379892707212
0.8998531721337598	0.4717904696105481
0.9156400698904925	0.4748309406590691
0.9314269676472251	0.47791555175532574
0.9472138654039577	0.4810428277232217
0.9630007631606904	0.48455436905261867
0.978787660917423	0.48763864041751925
0.9945745586741557	0.4915388486794041
1.0103614564308883	0.49468384643382957
1.0261483541876208	0.49790008186039686
1.0419352519443534	0.501877615818325
1.0577221497010862	0.5057577103742266
1.0735090474578188	0.5093090379571018
1.0892959452145514	0.5133523125375636
1.105082842971284	0.5176413202221721
1.1208697407280166	0.5216100699848246
1.1366566384847494	0.5257180681957211
1.152443536241482	0.530864438327627
1.1682304339982146	0.5349967302125869
1.1840173317549472	0.5391364555183804
1.1998042295116798	0.5443315659876815
1.2155911272684123	0.5486285888875383
1.2313780250251452	0.5535029734712614
1.2471649227818777	0.5584031017212528
1.2629518205386103	0.5636720614045999
1.278738718295343	0.5690800230669337
1.2945256160520755	0.574551366143195
1.3103125138088083	0.5795996515543905
1.326099411565541	0.5854582953517288
1.3418863093222735	0.5914748376741327
1.357673207079006	0.5972278529702876
1.3734601048357387	0.6040369948309081
1.3892470025924712	0.6096840119000699
1.405033900349204	0.6166623413156949
1.4208207981059366	0.6223133014856532
1.4366076958626692	0.6293561035991959
1.4523945936194018	0.6364154126270261
1.4681814913761344	0.6431207157829067
1.4839683891328672	0.6504049365842883
1.4997552868895998	0.6576972856491865
1.5155421846463324	0.6656615520972758
1.531329082403065	0.6730381542780429
1.5471159801597976	0.6812269818703297
1.5629028779165304	0.6894531558378715
1.578689775673263	0.6978557566094378
1.5944766734299956	0.7064286503626307
1.6102635711867281	0.7151658743851065
1.6260504689434607	0.7240616404006648
1.6418373667001935	0.7335296051025425
1.6576242644569261	0.7430139495089065
1.6734111622136587	0.752512070554168
1.6891980599703913	0.7632932429955465
1.7049849577271239	0.7732082244009908
1.7207718554838565	0.7846910026901054
1.7365587532405893	0.7944384007355716
