theta	R
0.0	0.5943185626994001
0.01578689775673263	0.5943556164281512
0.03157379551346526	0.5944713846570548
0.04736069327019789	0.5946220605252297
0.06314759102693052	0.594873787205235
0.07893448878366315	0.5952046854650717
0.09472138654039577	0.5955381878692381
0.1105082842971284	0.595992572160791
0.12629518205386103	0.5965363639198147
0.14208207981059368	0.5970648211199819
0.1578689775673263	0.5977115836581542
0.1736558753240589	0.5984565999035371
0.18944277308079155	0.5992112914204096
0.2052296708375242	0.6000594311578222
0.2210165685942568	0.6009969097477242
0.23680346635098942	0.6019878012203365
0.25259036410772207	0.6030380600611831
0.2683772618644547	0.6041793727994282
0.28416415962118735	0.6053909895128348
0.29995105737791994	0.6066694652064089
0.3157379551346526	0.608027677211503
0.3315248528913852	0.6094538574460932
0.3473117506481178	0.6109470225695719
0.36309864840485045	0.6125271214055422
0.3788855461615831	0.6141856161927847
0.39467244391831574	0.6159111225340457
0.4104593416750484	0.6177026454736569
0.42624623943178097	0.6196057764205184
0.4420331371885136	0.6215557757394754
0.45782003494524626	0.6236024009267165
0.47360693270197884	0.6257164761671423
0.4893938304587115	0.6278970697101998
0.5051807282154441	0.6301939421048127
0.5209676259721767	0.632590270605156
0.5367545237289094	0.6350526561924649
0.552541421485642	0.637578388679469
0.5683283192423747	0.640172832315206
0.5841152169991073	0.6429237439041506
0.5999021147558399	0.6457154715986746
0.6156890125125726	0.6486288314120036
0.6314759102693052	0.6516189318824028
0.6472628080260378	0.6546755937159376
0.6630497057827704	0.657907373176868
0.678836603539503	0.661143929783173
0.6946235012962356	0.6644977551663817
0.7104103990529683	0.6679688160075052
0.7261972968097009	0.6715789448742647
0.7419841945664336	0.6752524193474565
0.7577710923231662	0.6789992833996279
0.7735579900798988	0.6829396390497402
0.7893448878366315	0.6869661685966435
0.8051317855933641	0.6910546335364759
0.8209186833500968	0.6952433130173042
0.8367055811068294	0.6996088833382558
0.8524924788635619	0.7041086956211426
0.8682793766202946	0.7086678288298833
0.8840662743770272	0.7133883604902913
0.8998531721337598	0.7182001299919458
