theta	R
0.0	0.729496063758862
0.01578689775673263	0.729541892326756
0.03157379551346526	0.7298340937202148
0.04736069327019789	0.7300803858074977
0.06314759102693052	0.7303932973074148
0.07893448878366315	0.7307727166626374
0.09472138654039577	0.7312184676392802
0.1105082842971284	0.7317303961732545
0.12629518205386103	0.7323811957672488
0.14208207981059368	0.7334509991584919
0.1578689775673263	0.7344301020965256
0.1736558753240589	0.7352671037619416
0.18944277308079155	0.7361668304809886
0.2052296708375242	0.737133723416488
0.2210165685942568	0.7383039075212259
0.23680346635098942	0.7397458873677676
0.25259036410772207	0.7413394803314229
0.2683772618644547	0.7428759161900494
0.28416415962118735	0.7442727196178424
0.29995105737791994	0.7458729024321719
0.3157379551346526	0.7476772123082519
0.3315248528913852	0.7495609397672329
0.3473117506481178	0.751742628218312
0.36309864840485045	0.7537797565452824
0.3788855461615831	0.7558152164688685
0.39467244391831574	0.7581268578392315
0.4104593416750484	0.7604819519986549
0.42624623943178097	0.7631727032494398
0.4420331371885136	0.7656896209747894
0.45782003494524626	0.7683958347439778
0.47360693270197884	0.771116603637083
0.4893938304587115	0.7742009058608422
0.5051807282154441	0.77723915961688
0.5209676259721767	0.7804547799710848
0.5367545237289094	0.7835822022828849
0.552541421485642	0.787116340931721
0.5683283192423747	0.7905570515909845
0.5841152169991073	0.794228893345222
0.5999021147558399	0.7977757362629432
0.6156890125125726	0.8017798999892468
0.6314759102693052	0.8059552496282608
0.6472628080260378	0.8100038464830881
0.6630497057827704	0.8141216501373877
0.678836603539503	0.8186466295947682
0.6946235012962356	0.8233295301757539
0.7104103990529683	0.8276365070765678
0.7261972968097009	0.8325034741571082
0.7419841945664336	0.8375623130986499
0.7577710923231662	0.8428112870512816
0.7735579900798988	0.848110986585122
0.7893448878366315	0.853553158750218
0.8051317855933641	0.8590111787980694
0.8209186833500968	0.864653109580233
0.8367055811068294	0.8704768971130089
0.8524924788635619	0.8764804049894742
0.8682793766202946	0.8826725309173983
0.8840662743770272	0.8895222387955123
0.8998531721337598	0.8958450000272136
0.9156400698904925	0.9022923228175109
0.9314269676472251	0.9094035344801489
0.9472138654039577	0.9166028176779947
0.9630007631606904	0.9240325304986272
0.978787660917423	0.9314478746163145
0.9945745586741557	0.9390774550785573
1.0103614564308883	0.947013203716127
1.0261483541876208	0.95517057869624
1.0419352519443534	0.9635410054318684
1.0577221497010862	0.9728242019191894
1.0735090474578188	0.9813460061161273
1.0892959452145514	0.9901510033789483
1.105082842971284	0.9997316382648744
1.1208697407280166	1.0092775701999723
1.1366566384847494	1.0190649942267198
1.152443536241482	1.029373720201246
1.1682304339982146	1.0395542292781026
1.1840173317549472	1.0502751217799835
1.1998042295116798	1.0613565638438391
1.2155911272684123	1.0729191887675755
1.2313780250251452	1.0843503783284791
1.2471649227818777	1.0958273584899805
1.2629518205386103	1.1085220574038426
1.278738718295343	1.1212776257057904
1.2945256160520755	1.1341399384884319
1.3103125138088083	1.147296647013739
1.326099411565541	1.1607401307545298
1.3418863093222735	1.1749980767068655
1.357673207079006	1.1891900739997003
1.3734601048357387	1.2040372636237575
1.3892470025924712	1.2196639095175563
1.405033900349204	1.2354670683384679
1.4208207981059366	1.2515904014687356
1.4366076958626692	1.268024324830836
1.4523945936194018	1.2853851430716645
1.4681814913761344	1.302785985484959
1.4839683891328672	1.321049293358631
1.4997552868895998	1.3399661717381055
1.5155421846463324	1.359201062252052
1.531329082403065	1.3801089339824522
1.5471159801597976	1.3994529548073549
1.5629028779165304	1.420592463814829
1.578689775673263	1.4421580806282512
1.5944766734299956	1.4648274213216466
1.6102635711867281	1.4881449721177447
1.6260504689434607	1.5117286219751531
1.6418373667001935	1.5366503433071461
1.6576242644569261	1.5619193856187845
1.6734111622136587	1.5880210404088864
1.6891980599703913	1.6152224394562416
