theta	R
0.0	0.7471128640410759
0.01578689775673263	0.7471692429072965
0.03157379551346526	0.7473061358277627
0.04736069327019789	0.7475345300423643
0.06314759102693052	0.7480954955650009
0.07893448878366315	0.7486568977835748
0.09472138654039577	0.7491944974753618
0.1105082842971284	0.7498111551773881
0.12629518205386103	0.7505059115990055
0.14208207981059368	0.7512793604728639
0.1578689775673263	0.7521311331909265
0.1736558753240589	0.7530596296938059
0.18944277308079155	0.7540644649846661
0.2052296708375242	0.7551461184179534
0.2210165685942568	0.756304070950197
0.23680346635098942	0.7575932725544924
0.25259036410772207	0.7590382873517858
0.2683772618644547	0.7605666114499658
0.28416415962118735	0.762301351055991
0.29995105737791994	0.7640791165294262
0.3157379551346526	0.7659733213501522
0.3315248528913852	0.7681338089199009
0.3473117506481178	0.7701018802917263
0.36309864840485045	0.772166282403824
0.3788855461615831	0.7743880613731452
0.39467244391831574	0.7766522616934968
0.4104593416750484	0.7791639307527827
0.42624623943178097	0.781674234051876
0.4420331371885136	0.7844755151772536
0.45782003494524626	0.787231028321399
0.47360693270197884	0.7903210298671469
0.4893938304587115	0.7932649690482569
0.5051807282154441	0.7963845801027186
0.5209676259721767	0.7996591042095452
0.5367545237289094	0.8030880274851325
0.552541421485642	0.8064109972567758
0.5683283192423747	0.8101208148106144
0.5841152169991073	0.8139829788048681
0.5999021147558399	0.817785851058713
0.6156890125125726	0.8217350377983056
0.6314759102693052	0.8258335223313427
0.6472628080260378	0.8300802745475749
0.6630497057827704	0.8344742113617191
0.678836603539503	0.8391333357124482
0.6946235012962356	0.8440194137672428
0.7104103990529683	0.8487055981265589
0.7261972968097009	0.8535337868059808
0.7419841945664336	0.8589564015504487
0.7577710923231662	0.8640901171866392
0.7735579900798988	0.8697623704531582
0.7893448878366315	0.8750503532767895
0.8051317855933641	0.8809186760018004
0.8209186833500968	0.8868588445645467
0.8367055811068294	0.8928654346954817
0.8524924788635619	0.8993023212286925
0.8682793766202946	0.9058010101398563
0.8840662743770272	0.9123944681901406
0.8998531721337598	0.9190920208267598
0.9156400698904925	0.9259668569666486
0.9314269676472251	0.9330164534133031
0.9472138654039577	0.9404571449598736
0.9630007631606904	0.94838095494788
0.978787660917423	0.9558950949225832
0.9945745586741557	0.9642557656762516
1.0103614564308883	0.9727062569711589
1.0261483541876208	0.9805991129474881
1.0419352519443534	0.9894787319786079
1.0577221497010862	0.9985742157386802
1.0735090474578188	1.007661467452174
1.0892959452145514	1.0168942599965063
1.105082842971284	1.0266163505497663
1.1208697407280166	1.0369289033380091
1.1366566384847494	1.0468144553836474
1.152443536241482	1.0577607931111999
1.1682304339982146	1.0687799854439242
1.1840173317549472	1.0793772481074408
1.1998042295116798	1.0906271796478109
1.2155911272684123	1.1026866709696639
1.2313780250251452	1.114456496458461
1.2471649227818777	1.1270551269334323
1.2629518205386103	1.139739505351643
1.278738718295343	1.1527477240896098
1.2945256160520755	1.1665355297414937
1.3103125138088083	1.1799316828956563
1.326099411565541	1.1942837611056025
1.3418863093222735	1.209778733829955
1.357673207079006	1.2244640461951777
1.3734601048357387	1.2405338687890983
1.3892470025924712	1.2554358000327324
1.405033900349204	1.2717671265613086
1.4208207981059366	1.288868459826616
1.4366076958626692	1.3061983711174006
1.4523945936194018	1.3243311775788458
1.4681814913761344	1.342601060889221
1.4839683891328672	1.3615082645296483
1.4997552868895998	1.3810060051480937
1.5155421846463324	1.4013964528847769
1.531329082403065	1.42194307178823
