theta	R
0.0	0.20002000692820945
0.01578689775673263	0.14006100150900694
0.03157379551346526	0.12010563174805815
0.04736069327019789	0.24043670296516056
0.06314759102693052	0.10021457248283291
0.07893448878366315	0.20071631752155014
0.09472138654039577	0.18097330343526244
0.1105082842971284	0.08056153106418333
0.12629518205386103	0.1613972504189067
0.14208207981059368	0.20238741872971325
0.1578689775673263	0.2430722179899545
0.1736558753240589	0.1421576354308565
0.18944277308079155	0.2854791291271786
0.2052296708375242	0.24524673484598306
0.2210165685942568	0.2049864330609412
0.23680346635098942	0.12367698391221359
0.25259036410772207	0.2479566267361518
0.2683772618644547	0.062262758271118476
0.28416415962118735	0.2084451812921282
0.29995105737791994	0.14699537942057922
0.3157379551346526	0.338005356625891
0.3315248528913852	0.16943820953879662
0.3473117506481178	0.3206417481983375
0.36309864840485045	0.1071522124483798
0.3788855461615831	0.25894925175454275
0.39467244391831574	0.21760067057798016
0.4104593416750484	0.1315327931475837
0.42624623943178097	0.15405036930325938
0.4420331371885136	0.28809409339811165
0.45782003494524626	0.2231127334849919
0.47360693270197884	0.20300543753278688
0.4893938304587115	0.2734273580974664
0.5051807282154441	0.18290271936987332
0.5209676259721767	0.1627220109753246
0.5367545237289094	0.20989027571889413
0.552541421485642	0.14223415219127628
0.5683283192423747	0.19097274795976443
0.5841152169991073	0.0962668618487494
0.5999021147558399	0.24234049677446998
0.6156890125125726	0.17247070505684772
0.6314759102693052	0.19961730970020083
0.6472628080260378	0.30265538226324584
0.6630497057827704	0.2566739122253044
0.678836603539503	0.15449283280455453
0.6946235012962356	0.18287633948010523
0.7104103990529683	0.26412341813660023
0.7261972968097009	0.24129730281065412
0.7419841945664336	0.13708469477697185
0.7577710923231662	0.16743467692507918
0.7735579900798988	0.056539751345232
0.7893448878366315	0.22738505157278652
0.8051317855933641	0.20454744111221865
0.8209186833500968	0.236891268908944
0.8367055811068294	0.11989156000619781
0.8524924788635619	0.15385669394408383
0.8682793766202946	0.2837420171992678
0.8840662743770272	0.25589810199022917
0.8998531721337598	0.19354418720619065
0.9156400698904925	0.1004002472910924
0.9314269676472251	0.170215064580025
0.9472138654039577	0.20629081530241494
0.9630007631606904	0.1428597062750493
0.978787660917423	0.21871801334351032
0.9945745586741557	0.18587068812137558
1.0103614564308883	0.2308022688150831
1.0261483541876208	0.3111221659850809
1.0419352519443534	0.20076668958264482
1.0577221497010862	0.16375091107607112
