Title: The Initial Mass Function of the Orion Nebula Cluster 
       across the H-burning limit 
Authors: Da Rio N., Robberto M., Hillenbrand L.A., Henning T., Stassun K.G. 
Table: Table 3
================================================================================
Byte-by-byte Description of file: apj416802t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units      Label  Explanations
--------------------------------------------------------------------------------
   1-  4 I4     ---        ID     Source identification number
 429 05 35 33.61 -05 28 50.6 3.500 0.001 -0.438 0.018  0.565  0.081 ~0.175       <6.          0.149 0.002 5.109 0.032
 430 05 35 37.57 -05 27 16.4 3.534 0.001 -0.579 0.018  0.478  0.076  0.404 0.009  6.315 0.022 0.245 0.004 6.012 0.019
 431 05 35 38.58 -05 27 37.0 3.509 0.001 -1.016 0.016  2.220  0.074  0.234 0.004  6.470 0.020 0.193 0.002 6.348 0.020
 432 05 35 37.72 -05 28 21.7 3.515 0.010 -0.517 0.012  0.000  0.328  0.290 0.041  6.005 0.068 0.178 0.024 5.520 0.286
 433 05 35 38.11 -05 28 33.7 3.507 0.002 -0.980 0.023  1.760  0.108  0.226 0.006  6.395 0.023 0.186 0.003 6.285 0.023
 434 05 35 38.33 -05 28 34.8 3.525 0.001 -0.619 0.016  1.298  0.067  0.346 0.007  6.240 0.016 0.216 0.003 6.002 0.014
 435 05 35 39.62 -05 27 50.3 3.523 0.001 -0.563 0.019  0.456  0.080  0.347 0.008  6.155 0.020 0.204 0.004 5.946 0.019
 436 05 35 39.37 -05 28 18.2 3.544 0.007 -1.615 0.093  5.057  0.446  0.385 0.055  7.850 0.106 0.357 0.040 7.761 0.089
 437 05 35 40.74 -05 27 06.7 3.515 0.002 -1.642 0.020  1.347  0.097  0.198 0.008  7.260 0.029 0.228 0.006 7.345 0.029
 438 05 35 40.06 -05 27 58.9 3.530 0.001 -0.677 0.018  0.473  0.072  0.363 0.008  6.370 0.020 0.237 0.003 6.100 0.020
 439 05 35 41.32 -05 27 50.4 3.539 0.001 -0.484 0.021  0.786  0.087  0.458 0.012  6.275 0.023 0.260 0.006 5.941 0.020
 440 05 35 42.61 -05 26 33.4 3.493 0.001 -1.176 0.017  1.744  0.081  0.164 0.006  6.415 0.022 0.167 0.002 6.435 0.020
 441 05 35 43.58 -05 27 24.8 3.488 0.012 -1.150 0.156  6.040  0.952  0.147 0.048  6.320 0.109 0.156 0.024 6.361 0.105
 442 05 35 45.10 -05 26 54.3 3.502 0.002 -0.697 0.025  5.201  0.124  0.188 0.013  6.000 0.010 0.163 0.003 5.941 0.079
 443 05 35 42.90 -05 28 55.1 3.521 0.032 -1.994 0.381  5.877  2.115  0.214 0.131  7.840 0.425 0.236 0.123 7.929 0.373
 444 05 35 42.47 -05 27 32.8 3.624 0.010 -0.138 0.054  1.085  0.250  1.223 0.070  6.855 0.035 0.598 0.043 6.105 0.028
 445 05 35 41.96 -05 28 12.6 3.722 0.010  0.859 0.042  0.795  0.141                           2.150 0.169 6.094 0.130
 446 05 34 45.16 -05 25 03.9 3.690 0.010  0.670 0.034  1.545  0.147                           1.395 0.233 5.828 0.114
 447 05 35 50.96 -05 33 13.3 3.526 0.002 -0.891 0.028  1.194  0.117  0.317 0.010  6.565 0.037 0.236 0.005 6.336 0.037
 448 05 35 53.09 -05 30 10.5 3.481 0.002 -1.631 0.036  1.205  0.210  0.092 0.006  6.630 0.020 0.139 0.007 6.892 0.027
 449 05 35 52.01 -05 31 12.8 3.519 0.002 -1.995 0.030  0.772  0.138  0.203 0.012  7.790 0.052 0.229 0.009 7.913 0.043
 450 05 35 51.43 -05 31 29.9 3.491 0.018 -3.120 0.250  0.209  1.469                                 0.005       0.236
 451 05 35 49.74 -05 32 29.1 3.490 0.001 -1.284 0.024  0.419  0.112  0.144 0.006  6.470 0.025 0.164 0.003 6.550 0.031
 452 05 35 48.16 -05 31 55.7 3.569 0.010 -0.599 0.046  0.245  0.263  0.704 0.098  6.875 0.085 0.450 0.061 6.407 0.057
 453 05 35 45.31 -05 32 41.0 3.528 0.027 -2.062 0.303  5.380  1.607  0.248 0.108  8.130 0.382 0.259 0.106 8.343 0.365
 454 05 35 44.56 -05 32 55.9 3.514 0.001 -1.302 0.024  0.636  0.105  0.222 0.008  6.855 0.033 0.221 0.004 6.819 0.036
 455 05 35 43.58 -05 32 38.3 3.496 0.015 -2.738 0.171  1.680  1.010  0.016              0.185 0.125 0.020 8.826 0.301
 456 05 35 43.37 -05 32 44.0 3.569 0.010 -0.430 0.034  0.134  0.234  0.748 0.111  6.665 0.101 0.412 0.042 6.116 0.042
 457 05 35 43.58 -05 32 11.8 3.487 0.001 -0.927 0.025  1.543  0.117  0.130 0.004  6.005 0.018 0.148 0.002 6.151 0.021
 458 05 35 41.96 -05 31 55.5 3.479 0.003 -1.322 0.054  3.484  0.325  0.105 0.013  6.360 0.019 0.142 0.007 6.499 0.040
 459 05 35 42.00 -05 32 00.3 3.536 0.019 -2.197 0.199  4.652  0.996  0.061              0.370       0.072       0.298
 460 05 35 40.81 -05 32 01.9 3.527 0.002 -0.544 0.024  0.142  0.101  0.374 0.012  6.185 0.027 0.218 0.006 5.952 0.022
 461 05 35 36.35 -05 31 37.9 3.512 0.001 -0.399 0.026  1.451  0.116 ~0.267       <6.          0.170 0.003 5.188 0.043
 462 05 35 37.14 -05 30 55.2 3.475 0.002 -1.785 0.045  0.977  0.269  0.074 0.004  6.685 0.023 0.112 0.009 6.955 0.016
 463 05 35 38.08 -05 31 55.1 3.459 0.106 -3.553 1.120 -0.050  7.955  0.136              0.474       0.142       0.506
 464 05 35 35.63 -05 29 36.5 3.511 0.001 -0.694 0.021  0.389  0.099  0.265 0.009  6.125 0.022 0.179 0.003 6.020 0.019
 465 05 35 34.37 -05 30 20.6 3.484 0.018 -2.828 0.263  0.858  1.581  0.014              0.204 0.098 0.017 8.376 0.315
 466 05 35 31.92 -05 31 47.8 3.467 0.001 -1.552 0.041  0.117  0.229  0.071 0.003  6.420 0.025 0.108 0.005 6.639 0.023
 467 05 35 31.45 -05 29 45.3 3.484 0.007 -2.416 0.085  0.912  0.521  0.099 0.012  7.720 0.099 0.100 0.021 7.756 0.104
 468 05 35 31.78 -05 29 34.2 3.519 0.001 -0.724 0.019 -0.148  0.088  0.296 0.008  6.265 0.017 0.199 0.004 6.073 0.016
 469 05 35 30.80 -05 30 36.2 3.525 0.001 -0.683 0.017  0.139  0.077  0.335 0.008  6.300 0.018 0.220 0.004 6.073 0.017
 470 05 35 29.69 -05 30 24.7 3.514 0.001 -1.170 0.017  1.494  0.074  0.233 0.005  6.700 0.019 0.215 0.003 6.605 0.025
 471 05 35 29.65 -05 31 12.0 3.540 0.001 -0.553 0.022  0.171  0.090  0.446 0.010  6.370 0.026 0.270 0.006 6.026 0.025
 472 05 35 31.67 -05 30 04.1 3.466 0.001 -0.762 0.043 -0.848  0.240 ~0.073       <6.          0.119 0.001 5.324 0.066
 473 05 35 29.08 -05 29 10.5 3.585 0.010 -0.211 0.057  1.378  0.271  0.965 0.102  6.585 0.044 0.415 0.028 5.884 0.020
 474 05 35 28.90 -05 29 14.5 3.524 0.003 -0.889 0.029  5.345  0.139  0.301 0.018  6.520 0.042 0.228 0.009 6.313 0.034
 475 05 35 28.21 -05 29 35.6 3.435 0.025 -2.657 0.388 -1.056  2.709  0.044 0.017  7.325 0.279 0.029 0.032 7.045 0.176
 476 05 35 27.20 -05 30 24.7 3.499 0.001 -0.423 0.016  0.800  0.075 ~0.171       <6.          0.147 0.002 5.073 0.028
 477 05 35 26.45 -05 30 16.5 3.484 0.002 -0.665 0.107  0.774  0.347 ~0.119       <6.          0.136 0.006 5.338 0.306
 478 05 35 27.13 -05 29 30.6 3.459 0.009 -2.246 0.236  0.606  1.387  0.059 0.006  7.055 0.218 0.056 0.022 7.007 0.067
 479 05 35 26.16 -05 30 18.1 3.542 0.010 -0.383 0.104  1.814  0.530  0.509 0.095  6.210 0.024 0.268 0.026 5.859 0.089
 480 05 35 23.82 -05 30 47.4 3.706 0.010  0.510 0.032  0.740  0.130                           1.625 0.156 6.252 0.111
 481 05 35 25.66 -05 30 21.3 3.577 0.010 -0.210 0.005  0.000  0.219  0.869 0.101  6.455 0.126 0.374 0.042 5.819 0.058
 482 05 35 25.69 -05 30 38.1 3.496 0.001 -0.490 0.013  0.805  0.056 ~0.159       <6.          0.146 0.001 5.163 0.025
 483 05 35 25.30 -05 29 12.7 3.474 0.006 -1.556 0.109  3.290  0.652  0.083 0.014  6.490 0.048 0.125 0.018 6.723 0.051
 484 05 35 22.27 -05 31 16.9 3.478 0.001 -0.871 0.017  0.435  0.088 ~0.101       <6.          0.134 0.001 5.905 0.086
 485 05 35 25.22 -05 29 51.6 3.511 0.001 -0.829 0.011  0.467  0.049  0.249 0.003  6.275 0.013 0.188 0.001 6.139 0.011
 486 05 35 25.73 -05 29 35.3 3.488 0.001 -0.961 0.011  1.747  0.055  0.142 0.007  6.105 0.038 0.152 0.001 6.181 0.009
 487 05 35 24.50 -05 30 24.7 3.533 0.051 -3.060 0.764  3.128  4.200  0.041              0.329       0.125       0.464
 488 05 35 24.25 -05 29 56.9 3.551 0.010 -0.368 0.059  0.594  0.312  0.578 0.094  6.315 0.068 0.306 0.033 5.872 0.023
 489 05 35 24.54 -05 29 38.3 3.476 0.002 -1.748 0.041  0.832  0.245  0.076 0.004  6.665 0.018 0.117 0.008 6.944 0.016
 490 05 35 23.42 -05 31 36.9 3.459 0.006 -1.794 0.182  2.063  1.055  0.057 0.010  6.565 0.108 0.076 0.021 6.724 0.046
 491 05 35 23.03 -05 29 41.5 3.515 0.010 -0.687 0.135  1.235  0.698  0.286 0.071  6.170 0.028 0.189 0.017 6.029 0.103
 492 05 35 20.98 -05 31 21.5 3.639 0.010 -0.894 0.000  2.404  0.153  0.719        7.970       0.655       7.809      
 493 05 35 20.33 -05 31 16.2 3.490 0.001 -1.203 0.015  3.073  0.082  0.149 0.005  6.395 0.016 0.161 0.002 6.437 0.016
 494 05 35 19.54 -05 31 58.8 3.458 0.002 -1.852 0.062 -0.199  0.359  0.056 0.003  6.605 0.038 0.072 0.007 6.747 0.011
 495 05 35 22.06 -05 28 55.6 3.494 0.001 -1.003 0.010  2.343  0.050  0.172 0.003  6.235 0.014 0.161 0.001 6.230 0.010
 496 05 35 20.29 -05 30 39.5 3.495 0.010 -0.432 0.015  0.000  0.322 ~0.153       <6.          0.140 0.014 5.033 0.147
 497 05 35 19.86 -05 31 03.8 3.528 0.001 -0.618 0.015  4.333  0.063  0.363 0.006  6.275 0.016 0.226 0.003 6.021 0.015
 498 05 35 18.31 -05 31 41.7 3.543 0.012 -0.581 0.140  6.160  0.688  0.468 0.114  6.455 0.098 0.290 0.044 6.088 0.114
 499 05 35 19.79 -05 30 37.7 3.481 0.001 -0.632 0.016 -0.249  0.077 ~0.113       <6.          0.132 0.001 5.243 0.028
 500 05 35 19.86 -05 30 32.2 3.466 0.001 -0.900 0.023 -0.032  0.123 ~0.073       <6.          0.122 0.001 5.624 0.054
 501 05 35 19.21 -05 31 03.0 3.527 0.001 -0.758 0.013  4.800  0.057  0.331 0.006  6.410 0.015 0.230 0.003 6.160 0.014
 502 05 35 20.47 -05 29 11.1 3.494 0.001 -0.997 0.009  0.606  0.042  0.174 0.003  6.235 0.013 0.162 0.001 6.227 0.010
 503 05 35 20.00 -05 29 12.0 3.506 0.002 -0.413 0.016  5.550  0.088 ~0.213       <6.          0.157 0.002 5.127 0.021
 504 05 35 17.99 -05 29 34.6 3.560 0.010 -0.291 0.049  0.339  0.269  0.674 0.102  6.345 0.073 0.326 0.028 5.832 0.018
 505 05 35 17.27 -05 28 52.1 3.458 0.006 -1.956 0.176  1.093  1.034  0.057 0.008  6.710 0.113 0.067 0.019 6.798 0.032
 506 05 35 17.45 -05 30 25.5 3.533 0.001 -0.809 0.012 -0.015  0.048  0.363 0.004  6.570 0.015 0.252 0.003 6.282 0.017
 507 05 35 17.41 -05 30 46.7 3.476 0.001 -1.251 0.018  0.693  0.101  0.101 0.003  6.255 0.013 0.137 0.002 6.415 0.016
 508 05 35 19.03 -05 28 59.6 3.471 0.009 -2.353 0.186  0.774  1.095  0.071 0.008  7.345 0.219 0.071 0.022 7.350 0.098
 509 05 35 18.28 -05 29 53.8 3.473 0.001 -0.813 0.016  0.340  0.086 ~0.090       <6.          0.128 0.001 5.508 0.030
 510 05 35 17.99 -05 30 31.5 3.478 0.001 -0.913 0.014  0.404  0.074 ~0.103       <6.          0.136 0.001 6.062 0.031
 511 05 35 17.84 -05 30 40.9 3.502 0.001 -0.843 0.013  1.505  0.056  0.213 0.003  6.170 0.016 0.170 0.001 6.117 0.011
 512 05 35 17.05 -05 28 58.2 3.527 0.001 -0.750 0.012  4.726  0.052  0.335 0.006  6.410 0.016 0.231 0.003 6.158 0.015
 513 05 35 16.26 -05 31 00.7 3.498 0.001 -0.933 0.012  0.203  0.051  0.192 0.003  6.215 0.015 0.167 0.001 6.187 0.011
 514 05 35 18.28 -05 28 46.3 3.534 0.000 -0.504 0.010  0.839  0.040  0.420 0.004  6.225 0.011 0.239 0.002 5.943 0.009
 515 05 35 16.26 -05 28 33.7 3.488 0.004 -0.190 0.032  6.116  0.209 ~0.131       <6.          0.124 0.004 4.453 0.045
 516 05 35 15.90 -05 28 52.9 3.542 0.010 -0.373 0.061  0.426  0.336  0.512 0.084  6.200 0.060 0.265 0.033 5.848 0.031
 517 05 35 14.57 -05 29 55.2 3.481 0.020 -1.250 0.344  7.154  2.077  0.116 0.066  6.320 0.194 0.145 0.048 6.438 0.170
 518 05 35 13.81 -05 30 24.5 3.528 0.001 -0.612 0.016  0.242  0.065  0.363 0.007  6.270 0.018 0.226 0.003 6.021 0.016
 519 05 35 13.49 -05 30 48.2 3.520 0.001 -0.718 0.018 -0.094  0.073  0.305 0.006  6.275 0.018 0.205 0.003 6.075 0.018
 520 05 35 14.50 -05 29 03.3 3.484 0.001 -1.343 0.012  0.169  0.059  0.120 0.003  6.440 0.010 0.152 0.001 6.565 0.015
 521 05 35 11.87 -05 31 39.1 3.447 0.042 -2.652 0.583 -0.084  4.092  0.054 0.054  7.490 0.549 0.037 0.066 7.189 0.399
 522 05 35 11.80 -05 31 38.7 3.495 0.010 -0.470 0.070  0.363  0.430 ~0.153       <6.          0.142 0.011 5.091 0.033
 523 05 35 12.19 -05 30 32.9 3.577 0.010 -0.328 0.058  1.100  0.283  0.849 0.114  6.630 0.056 0.412 0.029 5.993 0.020
 524 05 35 11.65 -05 31 00.9 3.492 0.001 -0.781 0.016  0.335  0.073 ~0.143       <6.          0.151 0.001 5.973 0.054
 525 05 35 13.63 -05 28 46.4 3.527 0.000 -0.342 0.001  2.171  0.006  0.415 0.002  6.005       0.204 0.000 5.304 0.016
 526 05 35 12.16 -05 30 20.1 3.485 0.001 -0.768 0.017  0.851  0.077 ~0.122       <6.          0.140 0.001 5.596 0.072
 527 05 35 12.95 -05 28 49.9 3.512 0.001 -0.777 0.012  2.444  0.051  0.262 0.004  6.240 0.014 0.189 0.002 6.099 0.011
 528 05 35 11.94 -05 29 32.8 3.452 0.003 -1.787 0.083 -0.008  0.488  0.048 0.004  6.290 0.147 0.066 0.009 6.636 0.017
 529 05 35 10.54 -05 30 11.7 3.487 0.015 -2.546 0.215  1.956  1.267  0.117 0.024  8.055 0.293 0.101 0.035 7.962 0.282
 530 05 35 10.39 -05 30 07.9 3.476 0.001 -1.222 0.023  1.974  0.135  0.102 0.004  6.225 0.021 0.137 0.002 6.385 0.019
 531 05 35 08.70 -05 31 27.5 3.460 0.004 -2.542 0.114 -1.579  0.662  0.066 0.002  7.520 0.156 0.050 0.006 7.279 0.059
 532 05 35 10.36 -05 29 03.6 3.452 0.011 -1.479 0.281  3.361  1.707 ~0.048       <6.          0.086 0.029 6.468 0.210
 533 05 35 08.81 -05 30 57.7 3.449 0.004 -2.270 0.121 -1.063  0.724  0.047 0.004  6.935 0.091 0.043 0.008 6.873 0.039
 534 05 35 13.60 -05 30 57.3 3.639 0.010  0.299 0.048  0.476  0.220  0.012              0.032 0.553 0.050 5.562 0.026
 535 05 35 09.02 -05 29 59.1 3.675 0.010  0.277 0.034  0.864  0.157                           0.938 0.199 6.036 0.142
 536 05 35 08.09 -05 30 22.4 3.477 0.006 -1.038 0.101  5.615  0.625 ~0.100       <6.          0.137 0.009 6.223 0.069
 537 05 35 09.28 -05 28 22.9 3.569 0.010 -0.226 0.116  2.665  0.564  0.779 0.130  6.380 0.044 0.345 0.014 5.797 0.095
 538 05 35 08.77 -05 29 01.8 3.542 0.001 -0.538 0.018  5.070  0.073  0.463 0.009  6.375 0.019 0.278 0.004 6.024 0.020
 539 05 35 08.66 -05 29 01.6 3.591 0.010 -0.465 0.060  3.726  0.282  0.920 0.080  6.980 0.038 0.558 0.033 6.411 0.033
 540 05 35 08.23 -05 29 12.1 3.496 0.001 -1.080 0.010  1.026  0.044  0.182 0.003  6.355 0.014 0.169 0.001 6.332 0.012
 541 05 35 06.47 -05 31 09.3 3.489 0.001 -1.010 0.013  0.346  0.057  0.156 0.003  6.190 0.014 0.155 0.001 6.228 0.012
 542 05 35 07.84 -05 29 17.5 3.516 0.001 -0.725 0.012  1.198  0.051  0.284 0.004  6.230 0.017 0.193 0.002 6.065 0.011
 543 05 35 07.33 -05 29 40.9 3.462 0.002 -1.562 0.048  0.689  0.278  0.064 0.003  6.270 0.069 0.100 0.006 6.606 0.023
 544 05 35 07.19 -05 29 17.7 3.464 0.005 -1.667 0.148  2.583  0.862  0.065 0.010  6.495 0.080 0.095 0.020 6.698 0.046
 545 05 35 04.67 -05 31 14.4 3.448 0.008 -2.399 0.208 -0.536  1.274  0.049 0.005  7.105 0.179 0.040 0.013 6.964 0.067
 546 05 35 05.60 -05 29 22.4 3.577 0.010 -1.012 0.061  2.063  0.297  0.662 0.039  7.570 0.044 0.603 0.055 7.319 0.052
 547 05 35 04.67 -05 29 36.2 3.522 0.001 -0.863 0.025  0.077  0.098  0.296 0.006  6.465 0.034 0.221 0.004 6.254 0.034
 548 05 35 02.62 -05 31 03.3 3.422 0.042 -2.938 0.507 -1.686  3.882  0.049 0.026  7.730 0.486 0.029 0.040 7.279 0.367
 549 05 35 04.52 -05 29 38.3 3.639 0.010 -0.080 0.045  1.000  0.216  1.283 0.035  6.935 0.043 0.675 0.054 6.151 0.031
 550 05 35 04.02 -05 28 20.6 3.467 0.002 -1.851 0.048 -0.369  0.278  0.066 0.002  6.685 0.030 0.088 0.007 6.876 0.009
 551 05 35 03.55 -05 29 26.4 3.541 0.005 -0.328 0.091  0.980  0.387  0.517 0.053  6.135 0.085 0.255 0.019 5.796 0.219
 552 05 35 03.91 -05 29 03.3 3.560 0.010 -0.138 0.050  0.302  0.280  0.717 0.098  6.140 0.059 0.290 0.023 5.591 0.101
 553 05 35 02.98 -05 30 01.5 3.690 0.010  0.476 0.095  2.703  0.289                           1.345 0.228 6.067 0.170
 554 05 35 01.82 -05 30 19.3 3.506 0.001 -0.947 0.014  0.110  0.059  0.225 0.003  6.345 0.016 0.183 0.002 6.233 0.015
 555 05 35 03.91 -05 28 08.7 3.463 0.005 -1.524 0.137  2.523  0.798  0.064 0.010  6.050 0.144 0.102 0.017 6.574 0.064
 556 05 35 00.85 -05 31 05.9 3.479 0.001 -0.880 0.019  1.265  0.101 ~0.106       <6.          0.137 0.001 6.017 0.070
 557 05 35 02.15 -05 29 09.8 3.539 0.010 -0.138 0.128  2.850  0.631 ~0.542       <6.          0.224 0.018 5.083 0.177
 558 05 35 02.22 -05 29 09.8 3.542 0.002 -0.552 0.167  1.155  0.596  0.460 0.017  6.395 0.225 0.280 0.025 6.039 0.290
 559 05 35 01.18 -05 29 55.2 3.530 0.001 -0.694 0.014  0.092  0.058  0.359 0.006  6.385 0.016 0.237 0.002 6.116 0.017
 560 05 35 01.46 -05 28 20.7 3.528 0.001 -0.519 0.012  0.679  0.051  0.384 0.006  6.170 0.014 0.219 0.003 5.925 0.011
 561 05 34 57.86 -05 28 42.0 3.521 0.002 -1.231 0.026  1.965  0.106  0.275 0.016  6.925 0.053 0.240 0.006 6.796 0.046
 562 05 34 58.19 -05 28 47.9 3.448 0.005 -1.933 0.136  0.295  0.820  0.043 0.006  6.535 0.163 0.053 0.013 6.664 0.043
 563 05 34 58.91 -05 28 03.4 3.536 0.001 -0.690 0.014  0.250  0.055  0.396 0.006  6.470 0.017 0.260 0.004 6.160 0.018
 564 05 34 57.90 -05 29 46.0 3.519 0.001 -0.810 0.025  1.126  0.105  0.290 0.007  6.365 0.031 0.209 0.004 6.165 0.028
 565 05 34 58.04 -05 29 40.5 3.480 0.001 -1.105 0.022  1.750  0.118  0.116 0.007  6.155 0.072 0.143 0.002 6.289 0.018
 566 05 34 57.43 -05 30 42.0 3.542 0.001 -0.801 0.019 -0.232  0.083  0.435 0.010  6.720 0.022 0.295 0.005 6.385 0.023
 567 05 34 57.68 -05 30 29.5 3.483 0.001 -1.340 0.025  1.265  0.131  0.116 0.006  6.415 0.016 0.149 0.003 6.558 0.026
 568 05 34 55.60 -05 29 37.5 3.506 0.001 -0.872 0.013  0.488  0.061  0.230 0.004  6.260 0.014 0.179 0.002 6.158 0.012
 569 05 34 56.10 -05 28 55.8 3.506 0.001 -1.134 0.020  3.369  0.087  0.213 0.006  6.565 0.022 0.192 0.003 6.472 0.027
 570 05 34 56.50 -05 27 51.0 3.544 0.001 -0.496 0.026  0.629  0.103  0.494 0.012  6.365 0.031 0.289 0.006 5.987 0.031
 571 05 34 54.19 -05 28 54.3 3.585 0.010 -0.351 0.071  3.943  0.340  0.926 0.094  6.770 0.046 0.468 0.030 6.125 0.059
 572 05 34 54.62 -05 28 18.2 3.519 0.001 -0.974 0.020  1.512  0.078  0.278 0.004  6.560 0.028 0.219 0.003 6.377 0.030
 573 05 34 52.64 -05 29 45.0 3.530 0.004 -0.309 0.051  1.808  0.223  0.452 0.036  6.005 0.024 0.211 0.011 5.297 0.172
 574 05 34 52.32 -05 30 08.0 3.516 0.001 -0.738 0.020  0.528  0.099  0.282 0.008  6.245 0.019 0.194 0.003 6.074 0.016
 575 05 34 52.90 -05 28 59.1 3.535 0.002 -0.703 0.022  1.070  0.102  0.384 0.012  6.460 0.016 0.252 0.006 6.160 0.019
 576 05 34 53.94 -05 27 49.0 3.477 0.001 -1.135 0.027  0.254  0.150  0.103 0.004  6.100 0.047 0.138 0.002 6.299 0.021
 577 05 34 50.84 -05 29 25.1 3.510 0.001 -0.705 0.019  0.339  0.094  0.262 0.009  6.135 0.015 0.180 0.002 6.030 0.014
 578 05 34 51.42 -05 28 56.9 3.491 0.003 -1.365 0.026  3.103  0.158  0.135 0.010  6.545 0.027 0.166 0.005 6.656 0.026
 579 05 34 49.55 -05 29 03.4 3.544 0.001 -0.317 0.021  1.688  0.095  0.540 0.014  6.160 0.015 0.268 0.003 5.808 0.022
 580 05 34 52.75 -05 27 55.2 3.577 0.010 -0.278 0.069  2.203  0.336  0.856 0.119  6.555 0.046 0.393 0.023 5.908 0.038
 581 05 34 55.96 -05 29 26.5 3.560 0.010 -0.345 0.056  0.381  0.310  0.664 0.108  6.415 0.073 0.339 0.033 5.891 0.020
 582 05 34 48.22 -05 30 10.3 3.480 0.001 -1.194 0.021  1.851  0.121  0.116 0.006  6.265 0.011 0.144 0.002 6.368 0.018
 583 05 34 48.76 -05 28 09.0 3.476 0.010 -0.537 0.073  3.551  0.405 ~0.096       <6.          0.123 0.009 5.010 0.067
 584 05 34 48.94 -05 28 16.9 3.540 0.001 -0.591 0.022  2.025  0.100  0.441 0.013  6.420 0.018 0.274 0.006 6.074 0.020
 585 05 34 46.85 -05 30 19.8 3.525 0.001 -1.791 0.015  0.463  0.065  0.239 0.008  7.640 0.025 0.259 0.005 7.706 0.021
 586 05 34 45.55 -05 29 20.8 3.518 0.001 -0.415 0.023  0.306  0.096 ~0.320       <6.          0.183 0.004 5.312 0.054
 587 05 34 43.39 -05 30 07.1 3.585 0.010 -0.439 0.053  1.195  0.254  0.894 0.090  6.880 0.047 0.510 0.039 6.302 0.020
 588 05 34 39.97 -05 30 04.4 3.544 0.002 -0.435 0.031  2.108  0.137  0.507 0.021  6.290 0.029 0.281 0.008 5.916 0.028
 589 05 34 39.86 -05 30 06.7 3.544 0.001 -0.493 0.020  0.608  0.092  0.495 0.014  6.365 0.017 0.289 0.006 5.987 0.021
 590 05 34 42.49 -05 27 06.4 3.529 0.030 -2.271 0.369  5.232  1.971  0.087              0.382       0.104       0.341
 591 05 34 40.84 -05 28 09.6 3.485 0.002 -0.573 0.025  0.818  0.134 ~0.122       <6.          0.133 0.001 5.176 0.039
 592 05 34 35.69 -05 29 52.0 3.518 0.001 -0.890 0.013  0.184  0.063  0.276 0.005  6.440 0.012 0.210 0.003 6.255 0.014
 593 05 34 41.34 -05 30 20.3 3.465 0.007 -2.039 0.187  1.748  1.086  0.064 0.007  6.860 0.152 0.074 0.022 6.972 0.038
 594 05 34 38.10 -05 27 40.5 3.530 0.002 -0.762 0.023  0.080  0.102  0.347 0.012  6.460 0.027 0.240 0.005 6.193 0.025
 595 05 34 42.74 -05 28 37.6 3.521 0.003 -0.281 0.052  0.861  0.215 ~0.356       <6.          0.186 0.009 5.100 0.100
 596 05 34 33.13 -05 28 27.4 3.514 0.002 -2.182 0.030  0.629  0.147  0.181 0.010  7.960 0.050 0.203 0.009 8.114 0.059
 597 05 34 33.82 -05 27 18.1 3.487 0.001 -0.841 0.018  0.607  0.094 ~0.129       <6.          0.146 0.001 6.051 0.034
 598 05 34 32.02 -05 27 42.7 3.541 0.002 -0.605 0.032  3.202  0.153  0.446 0.020  6.455 0.021 0.280 0.008 6.107 0.029
 599 05 34 31.26 -05 28 54.5 3.511 0.001 -0.417 0.026  0.172  0.111 ~0.249       <6.          0.167 0.003 5.201 0.048
 600 05 34 31.66 -05 28 27.0 3.551 0.010 -0.603 0.053  0.607  0.282  0.537 0.100  6.610 0.093 0.340 0.055 6.202 0.035
 601 05 34 33.92 -05 28 24.5 3.690 0.010  0.518 0.037  0.579  0.153                           1.350 0.218 6.021 0.119
 602 05 34 27.52 -05 28 28.5 3.508 0.001 -0.531 0.014  0.269  0.069 ~0.229       <6.          0.167 0.002 5.396 0.029
 603 05 34 25.39 -05 27 50.6 3.534 0.027 -2.400 0.317  4.658  1.622  0.054              0.345       0.063       0.313
 604 05 34 28.20 -05 26 39.6 3.491 0.001 -0.744 0.019  1.933  0.086 ~0.142       <6.          0.149 0.002 5.726 0.116
 605 05 34 27.91 -05 26 34.6 3.624 0.010 -0.227 0.054  1.331  0.252  1.153 0.053  6.990 0.035 0.650 0.044 6.303 0.033
 606 05 34 26.15 -05 26 30.3 3.683 0.010  0.291 0.036  3.909  0.145  0.003              0.028 1.170 0.205 6.216 0.150
 607 05 34 23.95 -05 28 34.7 3.478 0.001 -1.328 0.022 -0.026  0.128  0.100 0.005  6.345 0.010 0.140 0.003 6.510 0.020
 608 05 34 14.95 -05 15 49.4 3.569 0.010 -0.478 0.029  0.081  0.227  0.736 0.104  6.725 0.110 0.423 0.046 6.183 0.060
 609 05 34 18.73 -05 15 24.5 3.482 0.009 -1.685 0.143  4.347  0.866  0.089 0.020  6.680 0.085 0.137 0.030 6.964 0.068
 610 05 34 20.86 -05 15 38.6 3.502 0.048 -3.098 0.615  2.091  3.815  0.025              0.282       0.023       0.381
 611 05 34 21.90 -05 15 30.4 3.505 0.002 -1.056 0.023  2.390  0.103  0.218 0.007  6.470 0.028 0.186 0.003 6.363 0.027
 612 05 34 21.11 -05 17 19.4 3.543 0.028 -2.474 0.355  4.530  1.742  0.062              0.366       0.064       0.370
 613 05 34 23.05 -05 15 08.2 3.534 0.061 -4.138 0.835 -0.774  4.505                                                  
