  1 G000.1169-00.5703 17 48 07.01 -29 07 55.5 T                      Y  C  26.4   27  8.97  8.72   0.22 I
  2 G000.3100-01.0495 17 50 27.59 -29 12 46.8 T                      N  C   6.8  145 10.57 10.31   0.23 I
247 G046.7943-00.2716 19 18 06.02 +12 11 06.1 T                      N  C  19.6  128  9.61  6.5    2.84 I
248 G046.8518+00.8551 19 14 07.07 +12 45 38.8 T                      N     15.7  248 11.13 10.56   0.51 I
249 G046.9132+00.6113 19 15 07.08 +12 42 06.7 T                      Y     10.5  235  9.91  9.26   0.58 I
250 G047.0369+00.4063 19 16 06.06 +12 42 57.3 T                      N      7.1   14 10.81 10.29   0.47 I
251 G047.9265+00.1793 19 18 38.04 +13 23 47.8 T                      N      8.   178 12.48 10.33   1.96 I
252 G048.0957-00.1993 19 20 20.05 +13 22 06.9 T                      N      5.8  237 10.12  9.53   0.53 I
253 G048.1377-00.0752 19 19 58.00 +13 27 50.2 T                      N      9.7   40 11.35 10.48   0.79 I
254 G048.1582-00.1792 19 20 23.03 +13 25 59.6 T                      N      4.   281 12.34 11.1    1.13 I
255 G048.2517+00.2487 19 19 00.08 +13 42 59.3 T      TYC 1054-952-1  N      2.    10  9.09  8.94   0.13 I
256 G048.5581+00.4767 19 18 46.05 +14 05 38.2 T                      N  C  25.1   15 12.52 11.48   0.94 FB
257 G048.6208+00.3858 19 19 12.03 +14 06 35.5 T                      N      6.6   47 13.37 11.98   1.26 I
258 G048.8701+00.1269 19 20 39.02 +14 12 19.7 T                      N      6.8  205 10.43  9.95   0.43 I
259 G049.0422-00.2350 19 22 18.03 +14 11 13.3 T                      Y      9.5  225 11.86 10.62   1.13 H
260 G049.1639-00.0766 19 21 57.09 +14 22 08.4 T                      N     15.7  185 10.12  9.03   0.99 I
261 G049.2969-00.4489 19 23 34.08 +14 18 38.2 T                      Y     10.   265 10.37  9.49   0.80 I
262 G049.4683-00.2527 19 23 11.10 +14 33 15.7 T                      Y      9.2  285 12.84 10.49   2.14 FB
263 G049.6930-00.7855 19 25 34.07 +14 30 00.1 T                      Y  C  28.    80 10.03  9.22   0.73 I
264 G049.7065-00.1722 19 23 22.03 +14 48 08.4 T                      Y  C  18.1   85 10.45  8.41   1.86 FB
265 G049.7115+00.1867 19 22 04.02 +14 58 33.8 T                      N      5.9    5  9.95  9.55   0.35 I
266 G049.8158+00.3662 19 21 37.01 +15 09 09.4 T                      Y      2.7   30 12.58 10.86   1.57 FH
267 G049.8425-00.0165 19 23 04.01 +14 59 45.1 T                      N      7.1  191 12.7  11.11   1.45 FH
268 G049.9216+00.3368 19 21 55.10 +15 13 55.6 T                      N      6.6  310 12.14 11.13   0.91 I
269 G050.2425-00.4959 19 25 36.02 +15 07 16.1 T                      Y  C   7.3   30 14.46 12.12   2.14 I
270 G050.3075+00.5216 19 22 00.06 +15 39 34.4 T                      N      7.6   30 12.64 11.45   1.08 I
271 G050.3547+00.0477 19 23 50.03 +15 28 39.0 T                      N  C  38.9   29  9.93  9.42   0.46 I
272 G050.9339+03.0747 19 13 48.34 +17 24 15.5 T                      -     18.   260  9.87  9.56   0.27 I
273 G050.9625+00.8940 19 21 55.06 +16 24 45.6 T                      N     19.5  249  9.25  7.72   1.39 I
274 G050.9884+00.1581 19 24 40.08 +16 05 16.7 T                      N     21.9  265 11.33 10.21   1.02 I
275 G051.4152-00.6768 19 28 34.10 +16 03 57.8 T                      N     12.6  261 15.05 14.     0.95 I
276 G052.3305-00.4971 19 29 45.13 +16 57 20.3 T                      N      4.   160 12.81 11.26   1.41 I
277 G052.4427+00.2010 19 27 24.06 +17 23 16.5 T                      N     12.8  315 10.43  9.85   0.52 I
278 G052.7682+00.3332 19 27 34.04 +17 44 13.5 T                      N      3.    80 14.47 12.71   1.60 I
279 G052.0776+00.1149 19 29 00.00 +17 54 16.6 T                      N      3.7  190 14.53 12.29   2.04 I
280 G053.1827+00.1582 19 29 03.00 +18 01 03.4 T                      N      9.6  330 13.53 12.1    1.30 FB
281 G053.3358+00.9002 19 26 36.08 +18 30 22.2 T                      Y  C  11.7  295 13.92 13.34   0.52 I
282 G053.4178+00.0990 19 29 44.07 +18 11 44.3 T                      N     11.3   45  9.47  8.99   0.43 FH
283 G054.0569-00.0879 19 31 43.08 +18 39 58.5 T                      Y      6.3  275 11.65 10.56   0.99 I
284 G054.1757+00.6873 19 29 05.08 +19 08 33.7 T                      N  C   4.9  140 11.43 11.14   0.25 I
285 G054.3278+00.9448 19 28 26.08 +19 23 57.7 T                      N     23.6  340  9.67  9.28   0.35 FH
286 G054.4222+00.0045 19 32 07.10 +19 01 51.0 T                      N      6.7  190 11.6  10.83   0.69 FH
287 G054.7838+00.8745 19 29 38.01 +19 45 58.2 T                      N      4.6  117 11.98 11.24   0.67 I
288 G055.3208+00.3365 19 32 44.04 +19 58 41.1 T      HD350123        N     10.7  320  9.46  9.52  -0.0  I
289 G055.5792+00.6749 19 32 00.04 +20 22 03.6 T                      N     34.   290  8.01  7.77   0.21 I
290 G056.0069-00.2011 19 36 09.06 +20 19 01.6 T                      N      3.9  335 11.98 11.3    0.61 I
291 G056.0422-00.1902 19 36 11.05 +20 21 11.6 T                      N      5.7   25 11.24 10.79   0.40 FH
292 G056.5717-00.8290 19 39 40.07 +20 30 06.6 T                      N     43.    60  9.92  9.61   0.27 I
293 G056.8920+00.8745 19 35 31.05 +21 24 48.3 T                      N      5.2  276 11.86 11.14   0.65 FB
294 G057.0235+00.2542 19 36 34.09 +21 25 35.8 T                      N      4.5  260 12.61 11.49   1.02 I
295 G057.9600+00.5684 19 35 31.05 +21 24 48.3 T                      N      5.5  352 11.44 10.89   0.49 I
296 G058.4031+00.0122 19 40 24.07 +22 30 35.5 T                      N      6.5  355 10.77 10.14   0.57 I
297 G058.5379+00.6691 19 38 13.16 +22 57 01.9 T                      N      9.6   43 11.21 10.48   0.66 I
298 G059.9225-01.9671 19 51 08.28 +22 49 53.9 T      HD345117        -     21.6  170  8.03  7.93   0.08 I
299 G059.9278-00.2213 19 44 35.00 +24 43 02.0 T      HD344766        N      4.9  125  9.44  9.43   0.00 H
300 G060.0393-00.0905 19 44 20.09 +23 52 45.4 T      HD344765        N      6.9  189  9.22  9.18   0.02 H
301 G060.1250+00.1193 19 43 43.48 +24 03 30.0 T      HD 344762       N      9.6  181  8.7   8.63   0.05 H
302 G060.3970-00.2682 19 45 47.05 +24 06 00.0 T      TYC2139-486-1   N      4.9  220  9.4   9.37   0.02 H
303 G060.5080-00.2857 19 46 06.02 +24 11 14.5 T                      N  C   7.8   10  8.84  8.27   0.51 I
304 G060.6685-00.0027 19 45 22.88 +24 28 04.8 T                      N      6.6  310       11.55 -99.   FB
305 G060.9223-00.1176 19 46 22.68 +24 37 48.3 T      HD338936        N      4.9  195  8.32  8.31   0.00 FH
306 G060.9757-00.3439 19 47 21.04 +24 33 44.0 T      BD+243883       N     10.8  270  8.63  8.53   0.08 FH
307 G061.1417-00.8954 19 49 49.00 +24 25 34.0 T                      Y      3.8  190 11.22 10.64   0.52 H
308 G061.5950-00.6887 19 50 02.99 +24 55 20.7 T                      N     45.7  235  7.97  7.09   0.80 I
309 G061.6786+00.9381 19 44 00.08 +25 48 46.0 T                      N     33.9  165  7.73  7.23   0.45 H
310 G061.8355+02.9452 19 36 31.44 +26 56 30.2 T                      -     40.5  300  8.71  8.36   0.31 I
311 G063.1214+00.3289 19 49 35.09 +26 45 12.6 T                      N      4.8  290 10.38  9.51   0.79 FH
312 G063.1263+00.3327 19 49 35.73 +26 45 33.4 T                      N      5.5  270 10.23  9.63   0.54 FH
313 G063.5153-01.4433 19 57 17.76 +26 10 49.2 T                      -      7.1  169 13.14 12.59   0.49 I
314 G063.8261+00.5362 19 50 24.04 +27 27 55.7 T      HD338961        N  C   5.4  285  9.81  9.81  -0.0  I
315 G064.0602+01.6348 19 46 39.32 +28 13 23.2 T                      -     17.9  215  9.59  9.12   0.42 I
316 G064.7582+00.2889 19 53 30.02 +28 08 20.1 T                      N     16.4  250 12.49 11.84   0.58 I
317 G067.1370-00.6744 20 02 57.06 +29 39 49.9 T                      -     26.   155 11.74 11.66   0.06 I
318 G073.2946-01.6939 20 22 58.66 +34 14 20.3 T                      -     18.2   38 13.59 13.37   0.19 I
319 G073.3536+02.5872 20 05 38.06 +36 39 37.3 T                      -     21.    91  9.84  9.49   0.31 I
320 G073.6200+01.8522 20 09 25.91 +36 29 19.1 T      HD191611        -     35.5  290  7.72  7.61   0.09 I
321 G074.1929+00.9964 20 14 33.03 +36 29 48.6 T                      -     10.5   35 10.63 10.39   0.21 H
322 G074.3117+01.0041 20 14 51.09 +36 35 59.7 T                      -     19.5   35  9.8   9.43   0.33 H
323 G075.1730-00.5964 20 23 50.71 +36 24 26.4 T                      -      9.3  217 10.37  8.88   1.36 I
324 G075.5296+02.1392 20 13 28.91 +38 14 31.7 T      TYC 3151-2909-1 -     25.7  225  9.25  9.1    0.13 I
325 G075.5717-00.2559 20 23 35.67 +36 55 44.2 T      HD194303        -     12.9   45  6.9   6.71   0.16 FB
326 G076.0752-02.2041 20 32 56.25 +36 12 00.5 T      TYC 2697-1046-1 -     22.7  100  8.25  7.88   0.33 H
327 G076.1585+00.6305 20 21 37.27 +37 55 03.2 T                      Y     12.1    2 10.86  9.67   1.08 I
328 G076.6921-02.4071 20 35 34.45 +36 34 25.7 T                      -     16.   130  9.76  9.51   0.22 I
329 G077.0505-00.6094 20 29 22.15 +37 55 43.9 K10-10                 Y     10.2  225  9.63  9.     0.57 I
330 G077.3613+01.1621 20 22 54.07 +39 12 29.4 T      HD229159        N     25.5   40  6.22  6.     0.19 H
331 G078.2889+00.7829 20 27 17.68 +39 44 32.6 T                      N     25.5   20 10.94 10.38   0.50 H
332 G078.4215+01.0808 20 26 24.96 +40 01 39.9 T                      N     28.2  140  8.57  8.18   0.35 FB
333 G078.5197+01.0652 20 26 46.08 +40 05 55.2 T                      Y     28.9  210  8.06  7.32   0.67 H
334 G079.0407+01.1524 20 27 59.01 +40 34 23.0 T                      N  C   6.   225 11.46 10.09   1.25 I
335 G079.2004+01.2068 20 28 15.40 +40 44 04.6 T      TYC3156-1106-1  N     15.6  205  7.84  7.49   0.31 H
336 G079.2368-00.7326 20 36 32.60 +39 36 47.5 T                      N     10.6   90  9.21  8.38   0.75 H
337 G079.4172+01.2703 20 28 39.16 +40 56 51.0 K10-4                  N      7.4  225 12.31 10.37   1.77 FB
338 G078.8223+00.0959 20 34 55.13 +40 34 43.1 K10-5  CPR2002A10      Y     22.8  290  8.7   7.92   0.70 H
339 G80.2400+00.1354  20 36 04.41 +40 56 13.0 K10-7  CPR2002A37      Y     70.    70  7.98  7.43   0.49 H
340 G80.2632+01.9137  20 28 30.22 +42 00 35.2 K10-3  HD19522         Y     15.9  100  7.35  7.4   -0.0  H
341 G80.8621+00.9749  20 34 28.94 +41 56 17.0 K10-1                  N     20.2  135  8.45  8.03   0.37 H
342 G80.9020+00.9828  20 34 34.55 +41 58 29.3 K10-2                  Y     10.   350 10.78 10.29   0.44 H
343 G082.3557+02.9571 20 30 34.98 +44 18 54.9 Pe12   HD195592        -    174.   340  4.91  4.04   0.79 I
344 G082.4100+02.3254 20 33 36.08 +43 59 07.4 CP07   BD+43 3654      -    193.    10  6.19  5.5    0.62 I
345 G083.4956-01.2840 20 52 53.20 +42 36 27.8 T      HD199201        -     18.5   70  7.06  6.99   0.05 I
346 G083.9246-00.6778 20 51 50.00 +43 19 29.8 T      NSVS 5759590    -     12.     0  9.17  8.68   0.44 I
347 G084.3099-01.4401 20 56 24.01 +43 07 46.5 T      BD+42 3914      -     51.   355  5.91  5.38   0.47 I
348 G085.3709+01.1839 20 48 54.96 +45 37 26.8 T      HD198479        -     31.6   90  7.65  7.61   0.02 I
349 G092.3191+00.0601 21 21 39.03 +50 02 02.3 T      TYC 3597-970-1  -     11.5  245  9.67  9.46   0.18 I
350 G092.7265+00.1806 21 22 55.75 +50 24 22.9 T                      -     23.   140  9.49  9.03   0.41 I
351 G101.7224-00.6506 22 12 29.95 +55 32 05.4 T      TYC 3973-1998-1 -     27.6  330 10.32 10.31   0.00 I
352 G103.5937+01.2506 22 15 57.04 +58 09 36.7 T                      N      8.7  270 10.47  9.38   0.99 I
353 G104.3447+02.2299 22 16 32.09 +59 23 30.2 T                      N     30.5  265  9.18  8.98   0.17 I
354 G104.6470+00.0088 22 27 41.32 +57 41 05.3 T      KW97 63-24      N      9.7  115  9.42  8.27   1.04 I
355 G104.6501+02.3475 22 18 02.02 +59 39 33.7 T                      Y     10.8  325 13.89 12.01   1.71 H
356 G106.6327+00.3917 22 39 17.06 +59 00 59.3 T      HD240015        N     15.6   45  8.58  8.36   0.19 I
357 G106.6375+00.3783 22 39 22.06 +59 00 25.5 T      HD240016        N     21.8   45  8.12  7.89   0.20 I
358 G107.0392+02.4196 22 34 06.01 +60 58 50.3 T      TYC 4264-1036-1 N      8.9  300  8.88  8.73   0.13 I
359 G107.1371-00.6974 22 46 40.45 +58 17 43.8 T      HD 215806       -     42.   170  8.15  8.06   0.07 FH
360 G108.0269-00.3497 22 51 33.77 +59 00 30.7 T      HD 216411       -     35.5  220  5.58  5.03   0.49 I
361 G108.9891+01.5606 22 51 39.10 +61 08 50.0 T      TYC 4278-522-1  N  C  91.7   50  7.52  7.02   0.45 I
362 G109.1157+00.6799 22 55 45.03 +60 24 39.4 T                      Y     14.7   95  9.59  9.08   0.46 I
363 G112.0188+01.1208 23 16 27.01 +61 57 46.6 T      V649 Cas        -     66.2  210  5.94  5.96  -0.0  I
364 G119.4436-00.9208 00 21 53.09 +61 45 02.6 T      BD+60 39        -     17.   255  8.74  8.72   0.01 I
365 G120.7398+02.4897 00 30 28.03 +65 16 19.7 T      HD2619          -     29.9  145  7.12  7.12  -0.0  I
366 G120.9137+09.0357 00 25 51.24 +71 48 25.7 Pe12   HD2083          -     50.4    5  7.04  7.11  -0.0  I
367 G133.1567+00.0432 02 17 53.20 +61 11 12.8 T      LSI+60 226      -     36.    45  8.25  7.96   0.25 FH
368 G134.3552+00.8182 02 29 30.47 +61 29 44.1 T      KM Cas          -     14.   269  8.64  8.24   0.35 FB
369 G137.4203+01.2792 02 54 10.66 +60 39 03.5 T      BD+60 586       -     73.   110  7.7   7.66   0.02 I
370 G144.0656+14.0424 04 54 03.01 +66 20 33.6 Pe12   A Cam / HD30614 -    517.   355  4.38  3.89   0.44 I
371 G151.0318-00.8271 04 05 53.02 +51 06 57.9 T      TYC 3339-851-1  -     51.   220  9.2   9.     0.17 I
372 G151.9227-00.5651 04 11 10.71 +50 42 29.9 T                      -     21.   325  8.94  8.72   0.19 I
373 G156.3159-16.7353 03 32 40.02 +35 27 42.2 Pe12   HD21856         -     10.   300  6.09  6.15  -0.0  I
374 G164.9727+12.9727 06 05 52.42 +48 14 57.3 Pe12   HD41161         -    120.   315  7.    7.08  -0.0  I
375 G172.0813-02.2592 05 16 18.15 +34 18 44.3 N97    Ae Aur          -      9.9  350  5.28  5.3   -0.0  I
376 G206.2096+00.7982 06 41 59.20 +06 20 43.5 N97    HD48099         -  C 165.    50  6.5   6.53  -0.0  I
377 G208.7297-02.6311 06 34 23.56 +02 32 02.9 T      HD46573         -     61.    20  7.16  7.12   0.02 I
378 G210.4356-20.9830 05 31 55.86 -07 18 05.5 Pe12   Ups Ori         -     77.    45  5.29  5.4   -0.1  FH
379 G216.4242+00.1839 06 58 28.16 -03 01 25.4 T      HD51756         -     44.   292  7.47  7.51  -0.0  I
380 G223.7092-01.9008 07 04 25.52 -10 27 15.9 T      HD53367         -     15.   320  6.22  4.64   1.44 FB
381 G224.1685-00.7784 07 09 20.25 -10 20 47.6 Pe12   HD54662         -     71.   340  6.17  6.17  -0.0  I
382 G224.7096-01.7938 07 06 40.76 -11 17 38.4 Pe15   V* FN Cma       -    101.   300  5.3   5.13   0.14 I
383 G243.8223+00.1409 07 53 01.01 -27 06 57.7 T      CD-26 5136      -     51.   310  8.62  8.4    0.19 I
384 G253.7104-00.1920 08 16 32.00 -35 38 54.0 T      CD-35 4415      -     31.    45  8.83  8.2    0.57 FB
385 G263.0228+02.3045 08 55 27.66 -41 35 22.2 T      CD-41 4637      -     80.   348  7.89  7.61   0.24 I
386 G263.0583+03.9299 09 02 06.86 -40 33 16.9 Pe15   GP Vel /X-1     -     53.   345  5.7   5.25   0.40 I
387 G263.6130+00.5540 08 50 13.43 -43 09 48.3 T      CD-42 4694      -     18.   160  8.67  8.49   0.15 FH
388 G264.1438+00.2735 08 50 53.24 -43 45 05.4 T      HD75860         -     59.   260  5.43  4.78   0.58 I
389 G264.4784+00.2731 08 52 04.13 -44 00 35.0 T      HD76031         -     11.   285  7.69  7.56   0.11 FH
390 G266.0149+00.0037 08 56 28.47 -45 21 31.9 T      CD-44 4967      -     29.   315  7.59  7.26   0.29 I
391 G268.9550-01.9022 08 59 14.91 -48 49 49.2 T      HD77207         -     32.    10  8.02  7.97   0.03 H
392 G269.2089-00.9138 09 04 44.79 -48 21 59.2 T      CPD-47 3051     -     28.   325  8.87  8.68   0.16 I
393 G269.2687-02.4055 08 58 10.40 -49 23 47.4 T      CD-48 4287      -     11.   300  8.66  8.52   0.12 I
394 G272.5794-01.7247 09 15 18.24 -51 23 12.0 T      HD298310        -     21.   135  7.97  7.76   0.18 I
395 G273.1192-01.9620 09 16 37.25 -51 56 22.6 T      HD298353        -     32.   210  8.45  8.26   0.16 I
396 G281.4302-01.2395 10 02 51.33 -56 54 01.2 T                      -     14.    90 10.95 10.15   0.72 FH
397 G282.1647-00.0256 10 12 20.45 -56 20 33.9 T      CD-55 3196      -     22.   315  8.03  7.68   0.31 I
398 G282.4664-02.4659 10 03 36.05 -58 30 08.4 Pe15                   -     47.4  110  7.6   4.92   2.45 I
399 G284.0765-00.4323 10 22 23.08 -57 44 28.0 P08                    Y      6.8   85 11.    9.64   1.24 FH
400 G284.2999-00.3359 10 24 03.06 -57 46 46.7 T                      Y      3.9  295             -99.   FH
401 G284.3011-00.3712 10 24 03.06 -57 48 36.1 P08                    Y      2.9  135 11.89 10.56   1.21 FH
402 G284.3400-00.2827 10 24 39.19 -57 45 21.1 P08                    Y      4.1  285 10.06  9.37   0.62 FH
403 G285.4396+00.7971 10 35 49.86 -57 23 42.7 T                      -     25.    30 11.91 10.18   1.58 I
404 G286.0588-01.6633 10 30 23.28 -59 49 53.2 T      TYC 8613-707-1  -     24.   100  8.36  8.17   0.16 I
405 G286.4644-00.3478 10 38 19.14 -58 53 46.7 Pe15   HD303197        -     21.   355  8.17 10.13  -1.8  FH
406 G287.1148-01.0236 10 40 12.38 -59 48 10.3 S15-36 HD92607         Y     15.8  110  7.86  8.02  -0.1  I
407 G287.4071-00.3593 10 44 43.87 -59 21 25.2 S15-5  HD93249         Y      7.8  205  8.06  7.98   0.06 FH
408 G287.4389-00.6132 10 44 00.94 -59 35 46.0 S15-2  CPD-58 2625     Y      4.   325  9.25  9.09   0.13 FH
409 G287.6131-01.1302 10 43 17.90 -60 08 03.5 S15-1  HD93027         Y      7.4   20  8.71  8.75  -0.0  H
410 G287.6736-01.0093 10 44 11.11 -60 03 21.2 S15-3  HD305536        Y      3.7    5  8.73  8.65   0.06 H
411 G288.1505-00.5059 10 49 24.98 -59 49 43.8 S15-6  HD305599        Y      4.2  220  9.14  9.08   0.04 FH
412 G288.2321-01.1167 10 47 46.17 -60 24 36.2 S15-38                 N      8.1  340 10.23  8.99   1.13 FH
413 G288.3138-01.3085 10 47 38.87 -60 37 04.2 S15-37 HD93683         -     15.   350  7.26  6.45   0.73 FH
414 G288.4263-01.2245 10 48 46.55 -60 35 40.5 S15-39 CPD-59 2735     Y      5.8  310  8.48  8.47   0.00 FH
415 G298.5657+0.0650  12 13 29.83 -62 29 05.1 T                      N      4.6   10 12.4  11.38   0.92 I
416 G298.6101-00.5363 12 13 06.35 -63 05 09.7 T                      N      1.   285 12.5  11.68   0.74 I
417 G298.6498+00.2675 12 14 28.11 -62 17 47.6 T                      Y      4.7  315 11.86 10.98   0.80 I
418 G298.6699+00.0580 12 14 22.85 -62 30 24.2 T                      N      5.   340 12.89 11.64   1.14 FH
419 G298.6808-00.4511 12 13 50.01 -63 00 43.6 T                      N      4.   290 13.13 12.27   0.78 FB
420 G298.6971+00.7019 12 15 23.52 -61 52 23.2 T                      N      2.4  340 11.23 10.68   0.49 I
421 G298.7089+00.0060 12 14 39.06 -62 33 49.3 T                      N     13.7  135 12.18 11.33   0.77 FB
422 G299.2973-00.2913 12 19 24.03 -62 56 12.6 T                      N      2.8  100 10.59 10.37   0.19 FH
423 G299.3319-00.1178 12 19 53.32 -62 46 08.0 T                      N      4.1   60 13.59 12.26   1.21 I
424 G299.9597+00.8134 12 26 08.93 -61 54 44.6 T                      N     10.2  310 11.27  9.63   1.49 I
425 G300.1020-00.1371 12 26 34.43 -62 52 20.0 T                      Y      1.5  100 10.55 10.24   0.27 FH
426 G300.2528-00.0334 12 27 59.00 -62 47 01.0 T      ALS 19363       N     17.   200 10.07  9.78   0.25 FH
427 G300.6153-00.8292 12 30 34.24 -62 36 25.6 T                      Y      6.4  100 12.16 11.35   0.73 I
428 G301.1070-00.1728 12 35 21.32 -62 59 15.0 T      TYC 8992-438-1  Y      2.5  135  9.21  8.81   0.35 FB
429 G301.4963+00.1299 12 38 54.56 -62 42 25.2 T                      Y      4.   260 12.14 11.04   1.00 FB
430 G301.6493+00.7960 12 40 29.39 -62 02 54.8 T                      N      5.4  260 10.52 10.04   0.43 I
431 G302.4232+03.1730 12 47 24.68 -59 41 41.0 T      DY Cru          -    245.    80  2.42 -0.64   2.80 I
432 G302.4623+03.1796 12 47 43.26 -59 41 19.5 T      Beta Cru        -    245.    80  1.91  3.53  -1.4  I
433 G302.8545+00.0651 12 50 45.59 -62 48 23.8 T                      N      8.1  175 12.43 11.68   0.68 I
434 G302.9854+00.5812 12 51 53.86 -62 17 26.1 T      ALS 19396       Y     10.7   95  9.81  9.65   0.13 I
435 G303.0882-00.9647 12 52 51.30 -63 50 09.9 T                      N      3.3  110 12.11 11.57   0.48 I
436 G303.9369-00.3414 13 00 21.22 -63 11 44.9 T                      N     15.6   80 11.91 10.19   1.57 I
437 G303.9535-00.2598 13 00 28.53 -63 06 49.3 T                      N      6.8   60 14.88 13.23   1.50 I
438 G303.9636-01.0467 13 00 49.09 -63 53 59.0 T                      N      1.9  180 12.6  11.94   0.59 FB
439 G304.7086-00.8356 13 07 27.54 -63 39 07.7 T                      N     19.6   80 10.65 10.11   0.48 H
440 G304.8585-00.0200 13 08 19.52 -62 49 43.1 T                      N      8.7   85  7.96  7.3    0.59 I
441 G305.1497-00.4859 13 11 10.71 -63 16 07.6 T                      N  C   6.9  155 11.49 10.5    0.90 I
442 G305.7952+00.1583 13 16 20.55 -62 34 29.9 T                      N     40.5   45 10.43  9.29   1.03 I
443 G305.8554-00.1277 13 17 06.59 -62 51 13.3 T                      N  C   3.5  320 11.31 11.29   0.01 I
444 G305.9247-00.1426 13 17 43.65 -62 51 41.6 T                      N      4.4  225 10.88 10.4    0.43 I
445 G305.9430-00.1056 13 17 51.24 -62 49 22.4 T                      N      7.   270 11.52 10.95   0.51 I
446 G306.0015+00.2657 13 18 01.71 -62 26 51.1 T                      N     16.8   70 11.23 10.21   0.92 I
447 G306.1628+00.0050 13 19 39.69 -62 41 22.7 T                      N     20.7  265 10.28  9.2    0.98 FH
448 G306.5992-00.2284 13 23 41.43 -62 52 13.2 T                      N     11.1   35  9.29  8.76   0.47 I
449 G306.6682+00.4638 13 23 32.20 -62 10 29.7 T                      N      8.5  205 10.44 10.     0.39 I
450 G306.6723-00.2637 13 24 21.95 -62 53 46.1 T                      Y      4.1  280 10.4   9.75   0.58 I
451 G306.7395-00.1134 13 24 46.84 -62 44 18.4 T                      N      4.7   85 12.4  11.17   1.12 I
452 G306.8330+00.3865 13 25 01.38 -62 13 50.4 T                      N     17.5  105 11.03 10.13   0.81 I
453 G306.8895+00.6519 13 25 12.37 -61 57 36.5 T                      N     14.6  350  9.98  9.44   0.48 I
454 G307.0222-0.0487  13 27 08.87 -62 38 11.6 T                      N      4.5  225 12.42 11.36   0.96 I
455 G307.5714-00.6227 13 32 39.72 -63 07 21.3 T                      Y  C   2.   225       12.03 -99.   I
456 G307.6153-00.5257 13 32 54.48 -63 01 11.3 T                      N      7.7   95 13.12 11.74   1.25 I
457 G307.6157+00.9294 13 30 57.15 -61 34 57.2 T                      N     16.    85 10.44 10.18   0.23 I
458 G307.6299-00.1886 13 32 33.74 -62 41 04.9 T                      N     15.2  195  9.99  9.5    0.44 FH
459 G307.6313-00.1736 13 32 33.26 -62 40 10.7 T                      Y      8.7  160 10.28  9.72   0.50 FB
460 G307.7949+00.0010 13 33 42.73 -62 28 15.6 T                      N      6.   130 10.85 10.27   0.52 FH
461 G307.9454-00.0888 13 35 07.62 -62 32 04.5 T                      N      7.9   25 12.11 11.33   0.70 I
462 G307.9706+00.0420 13 35 09.06 -62 24 05.1 T                      N      8.6  155 10.07  9.86   0.18 I
463 G308.0406+00.2473 13 35 26.74 -62 11 13.9 T      TYC 8995-1548-1 N     15.9  300  9.65  9.42   0.20 I
464 G308.0703+00.2120 13 35 44.88 -62 13 00.9 T                      N     12.4  170  9.19  8.93   0.23 I
465 G308.2317-00.1784 13 37 42.54 -62 34 23.3 T                      N      5.7  160 10.65  9.67   0.89 I
466 G308.5823-00.8397 13 41 48.62 -63 09 27.3 T                      N     11.9  110 11.05  9.95   1.00 I
467 G308.5972+00.8825 13 39 08.08 -61 27 48.8 T                      N     10.4  345 10.06  9.67   0.35 I
468 G308.8795+00.1713 13 42 37.54 -62 06 28.7 T                      N      6.7  345 10.86 10.1    0.69 I
469 G309.0424+00.2316 13 43 53.15 -62 00 58.9 T                      N     10.1  110 10.54 10.14   0.35 H
470 G309.0433+00.1349 13 44 03.62 -62 06 39.2 T                      N      7.8   85 10.51  9.96   0.49 H
471 G309.1094+00.2524 13 44 24.53 -61 58 56.7 T                      N      9.9  175  9.85  9.15   0.63 FH
472 G309.2387+00.1048 13 45 44.89 -62 06 00.5 T                      N      9.8  350 13.74 11.03   2.48 I
473 G309.2992-00.9909 13 48 18.00 -63 09 27.4 T                      Y     12.9  325  9.56  9.27   0.25 I
474 G309.7667-00.6764 13 51 41.06 -62 44 45.6 T                      N      5.5  280  9.65  9.43   0.19 I
475 G309.8545+00.4492 13 50 12.72 -61 37 48.4 T                      N      4.3  350 10.69  9.69   0.91 I
476 G309.8681+00.5288 13 50 10.31 -61 32 58.0 T                      N  C   4.6   80       11.8  -99.   I
477 G309.9112+00.3762 13 50 49.01 -61 41 18.1 T                      Y  C  12.2  310  9.71  9.03   0.61 FB
478 G310.3999+00.2193 13 55 08.22 -61 43 31.5 T                      N      6.1  345 12.61 11.45   1.05 H
479 G310.6158+00.1669 13 57 00.77 -61 43 21.8 T                      N      9.5  325 12.18 10.87   1.19 I
480 G310.6430-00.4091 13 58 28.98 -62 16 22.6 T                      Y      3.9  190 14.41 12.06   2.14 FH
481 G310.7197-00.1247 13 58 29.56 -61 58 42.2 T                      Y      2.6  205 13.84 11.52   2.12 I
482 G310.8417+00.0021 13 59 12.95 -61 49 27.8 T                      N      4.2  220 10.74  9.67   0.97 I
483 G310.8776+00.1564 13 59 10.25 -61 39 57.8 T                      N      6.    35 12.33 11.31   0.92 I
484 G310.8823-00.0738 13 59 42.96 -61 53 13.6 T                      N     11.6  325 13.94 10.71   2.95 I
485 G310.9854+00.4204 13 59 28.13 -61 22 59.2 T                      N     18.     5  9.4   9.11   0.25 H
486 G311.0863-00.0397 14 01 18.44 -61 48 01.2 T                      N     39.   240  8.77  6.69   1.90 I
