Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
22	5.845876833777921	1.4111910627515847	116.65177482650597	26.65177482650597	76844.40713578997	1.3283277614553182	9.21448834712026	1.58903415426275	7.788351214399485	1.9339837238677726
