Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
21	11.875771069138851	1.1448076534176612	27.53537118150826	7.5353711815082605	27.282131130792312	0.756237716047545	16.295542615778178	0.753997240525595	24.516781411280192	3.123975892842529
