Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
529	7.030521940146741	0.6734685828540635	45.12524637837402	25.125246378374023	13.295260571523247	0.9773166526326876	8.319517366004506	0.9541837978962254	14.06090026118275	2.3524639132743803
