Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
661	5.22079730352686	0.36317277611926535	82.8558084224395	-2.1441915775605054	2.204845223647964	0.7209166711227502	5.8561448046655045	1.3904940147090648	4.703034345530687	1.4599179958981916
