Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
688	12.192805114273382	0.34714966539964076	214.23351478252357	-5.766485217476429	22.003665142277235	0.37574333774364244	24.90385566614369	2.1184535917668734	26.93269646917422	2.2206795872300096
