Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
504	13.882185661749023	1.4775717326047726	202.36407089057718	-57.63592910942282	10.998213122791421	0.4920650276490163	14.465259772871905	1.4148769691009773	18.370667733858603	2.544820519544733
