Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
50	9.120905936708303	3.005785701813554	121.7145281755479	1.7145281755478976	3.900593099844676	1.3721335091858207	14.031868625337719	1.1615521215761615	11.398302921934887	2.6405959590214683
