Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
500	5.115422006384866	1.1393214818124766	224.1588993674166	-5.841100632583391	52.45743347483404	1.0864113681654834	7.466469412466123	1.332188937704815	8.67825122662304	1.8510533380505905
