Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
38	10.844069928110677	1.7649870041495963	336.86341468849406	81.86341468849406	6.063992549500846	0.726965460558717	11.369305790314598	1.762705427650132	8.62857028408493	2.424318672639582
