Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
213	6.442269251060484	1.4396524707503495	235.26465872208297	4.26465872208297	2.2768723590979225	1.0365725934327066	7.995245612592974	1.7370473868880727	11.683750693920786	2.5210110646603567
