Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
614	6.930262577434456	1.2715331673737067	37.022443833011394	-7.977556166988606	2.8788618770714227	1.0107880105550997	7.216872895306707	1.6918646383272602	8.153029220273853	2.679666236904696
