Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
186	19.25018301771001	0.7289361097608072	206.35893512763772	-23.64106487236228	33.0147400336531	0.6207254665213121	46.20274055044861	8.227036094344198	23.713079449852394	1.829623309301645
