Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
566	28.782904855233756	2.0043535398195615	315.67279895125614	10.67279895125614	23.074604381500503	1.7724277788269835	37.861807331537264	1.6331116586473242	36.251002803068964	3.6823132152881795
