Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
665	5.503461900507322	2.777790603362092	217.27448039101535	-2.725519608984655	3.0517061517032604	1.07409114335683	7.685804288541351	1.781914741206843	7.190022338813335	0.6471141422301787
