Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
652	3.714929565536976	0.5789056534525234	288.3072831772496	-1.6927168227504126	1.425193305044551	0.48876583183092365	2.4533769051159755	1.1113327061736884	3.4355637483287143	0.5518698775849888
