Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
232	10.551666646968906	0.8845874280033522	357.44057170066844	72.44057170066844	12.37413004790841	2.292588210393819	10.895522149580877	0.23174202976594133	21.94589481797129	4.825874196213834
