Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
601	5.017262408200093	1.8411710266391044	53.603859613255615	3.603859613255615	2.2291894382428956	0.8598805489280082	6.018772234257788	1.7285640673711713	5.344293405431798	1.816924238468166
