Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
15	6.78801952466513	1.3874004198490297	108.00619958295766	-1.993800417042337	73482.01131720125	1.482789191545306	9.282037009089724	0.87130921334198	11.911033307097478	1.8686806119095014
