Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
292	48.53097787763189	1.070365946711457	56.8411253102672	-3.158874689732798	117.39420020643735	1.3877351349138303	61.276914697531815	5.877919752700379	105.58827090014054	12.73573076134205
