Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
233	12.19472863098881	0.41834734503990506	49.970707661556865	14.970707661556865	7.451085051846466	0.8615142920338397	16.164531351136688	1.6308804390876712	12.204558056622295	2.156217037467425
