Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
87	16.10703687732123	0.30260787200745304	59.744205490004354	-10.255794509995646	39.6691559998943	0.7298260575514349	29.45667760488194	2.141391862928009	26.719255277047658	2.4895780392851834
