Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
125	14.761800862439642	2.248479436577343	239.10752176674316	14.107521766743162	25.03043294003526	2.40224100387498	26.49409940760968	11.133050002853782	32.6255414066051	2.6508990721686008
