Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
18	27.955560831268684	0.33335207252070653	47.503156306108856	-2.496843693891144	35.319587364767024	0.5101872316745694	49.29793009091719	2.965230718761558	46.12359915872864	5.1528360767098125
