Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
551	5.7872221262331776	1.2189312599739417	96.09958588165483	-3.900414118345168	2.2302810009344443	0.7658787831845258	5.658906722531234	1.5194119032548072	4.739283694159361	1.6125972845734347
