Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
152	6.675382040476422	1.6889035162235868	34.33101463629377	-0.6689853637062271	3.0086275586460043	1.2364916928651888	9.3726646783218	1.1364032646156355	8.534066084423497	1.1694668657754015
