Seq	Name	RAh	RAm	RAs	DE-	DEd	DEm	DEs	Ref	Alias	8um	Unc	R0	PA	Hmag	4.5mag	Ak	Env	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast	Rating	Comment
138	G028.7070+00.1066	18	43	20.05	-	3	42	38.5	T		N		4.5	290		12.76	-99.0	I																								0	Fit failed
139	G028.7214-00.3922	18	45	8.08	-	3	55	32.7	T		N	C	3.8	10	11.3	10.21	0.99	I	5.18737849381233	1.4232200486831288	346.75551705528403	-23.24448294471597	14.129515498956524	1.5453776215238084	9.288135921484635	1.5058130636578153	5.670986640278912	1.8390873431179187	nan	-64.24992608348862	116.93517179339028	-9.063065165882811	nan	nan	0.0	141.0	2.3391433780407276	19.75897456210981	4.646860046909735	2.489660702601048	0.04574658295443382	1	Rc too small
140	G028.7574-00.2740	18	44	47.04	-	3	50	23.1	T		N		5.7	295	13.85	11.29	2.34	I	8.33086529515275	5.267839680252956	303.4436197558209	8.443619755820919	3.6025015605552766	1.2837391712783015	6.417408643446403	1.7947737301029134	6.069933501619361	2.7927476400827413	77.35975038763928	-114.8255430641799	6.400082514119106	-3.5670845596488334	161.12297900678465	-163.7550460183344	15.207927165150787	310.1437173503845	12.741565524193804	1.2016231918153828	8.095842241821636	-17.97950731877562	-0.21319898206164442	1	Rc too small
141	G028.8045+00.2375	18	43	3.02	-	3	33	50.9	T		N		11.3	295	11.44	9.72	1.57	FB	12.219015793331447	2.910030771361264	281.2634455973826	-13.7365544026174	34.9084990199358	3.301633187682609	13.619963168670571	2.9573688063718913	8.177064184926051	3.901693087636827	139.9013638795406	-149.81576259906006	28.87770268689212	-134.08076804838726	177.82027148500873	-149.81576259906006	-61.999342396216996	139.4368150143716	12.020033575010931	51.35478529356739	13.415605917784283	348.5409258584396	0.4548720068037054	3	improved, PA0 was wrong
142	G028.8142+00.1922	18	43	13.09	-	3	34	34.4	T		Y		3.9	230	12.54	10.68	1.7	FB	4.769395066773046	1.3499698118900576	235.06046289886442	5.060462898864415	122.99428306011954	1.3996692055494975	5.858043491152154	3.2733395241305203	5.818499956344337	1.6005955954487843	37.55977039195017	nan	36.89066183650215	nan	nan	nan	0.0	141.0	7.050381292805778	1.6367336326982183	4.507923094419535	84.54569846181896	0.2292876556217409	1	Rc too small
143	G028.8200+00.2522	18	43	1.07	-	3	32	37.1	T		Y		3.9	145	11.68	10.83	0.77	FH	8.10980922764822	1.4926898551115184	181.7437585938952	36.743758593895194	10.706518430734356	1.4781552447432231	7.1410089650325075	1.43181797698723	9.17430422341103	1.827625823412925	62.757511924706904	-98.22549346987797	7.237531222338589	-70.2247772178341	nan	nan	0.0	141.0	18.6178526953518	16.766124590585108	7.28859601245429	238.29985329648633	0.7725423485013182	2	asymmetric
144	G029.1883+00.5550	18	42	37.05	-	3	4	39.5	T		N		7.1	25	13.45	12.43	0.92	I	11.127721117157886	2.6630400942419095	16.724636902103615	-8.275363097896385	67.12715302067932	2.246099576099589	18.708188467648558	2.013826172930971	15.590831535238287	3.5172672248337546	83.69531451523449	-62.82373164002922	7.1391350733504595	-27.553857648000417	115.74587885754863	-119.74737900717139	7.817854226779715	149.18800078087767	14.439711938342478	12.538690979313246	8.64187494243211	24.55457739175861	0.5732379744260127	3	improved, Star off axis
145	G029.7810-00.2176	18	46	27.07	-	2	54	11.9	T		N		6.7	145	16.36	11.64	4.32	I	9.497101989366726	0.8481085977284036	205.19901091336885	60.19901091336885	14.224128714360448	1.1282705507248374	8.921437203186864	1.1193765176735415	17.431183429630195	1.6338308438588145	64.20888731454451	-82.35650869078972	8.987441426832817	-60.67435395172765	112.72405094796227	-105.70400509881233	0.0	141.0	16.171135224761144	15.076849151047657	8.679047735152302	48.12839236562097	0.6932810372009826	3	improved, Star off axis
146	G030.0488+00.1790	18	45	32.03	-	2	29	2.4	T		N	C	11.9	330	14.08	11.8	2.08	I	9.944574341027845	1.2065818078645385	286.0712965534893	-43.928703446510724	13.993274046655321	1.0555350887216857	24.392340413968604	2.532031640186314	12.306460507060025	2.1048227764706713	94.79100796531588	-99.95240658137243	77.0484527573683	-47.47793595283224	122.90488433793126	-129.29921417324545	-0.45734227010784656	483.7085328894766	18.615402707596026	20.12578649308806	8.254015411956884	28.51085208855681	0.4628178815636449	4	improved
147	G030.0539-00.3391	18	47	23.06	-	2	42	57.3	T		Y		4.0	25	15.34	11.33	3.67	I	7.937764559864081	1.6030224738525363	316.3143975339974	-68.68560246600259	8.711709089867316	1.2195978739732547	9.595349769298736	1.3077734117408757	8.125150683322268	2.229471588673268	90.14880641821797	-59.86011503803712	2.2529034015623672	-7.211457899463227	nan	-97.87493897528378	0.0	141.0	12.988156422149496	12.537932532575999	6.9186071060551955	225.8365164702219	1.5052972198414074	2	lop-sided
