Seq	Peak24	E Peak24	Contrast	E Contrast	Rating	log Pi	E log Pi	e log Pi	E e log Pi	log Lam	E log Lam	e log Lam	E e log Lam	d log Lam	E d log Lam	log R0	E log R0	d log R0	E d log R0	log H	E log H	e log H	E e log H	log h	E log h	e log h	E e log h	log Hin	E log Hin	e log Hin	E e log Hin	log hin	E log hin	e log hin	E e log hin	breadth50	E breadth50	d_breadth50	E d_breadth50	log s	E log s	e log s	E e log s	log S	E log S	e log S	E e log S	log ss	E log ss	e log ss	E e log ss	log SS	E log SS	e log SS	E e log SS	core_bratio	E core_bratio	wing_bratio	E wing_bratio
179	126.12167480022089	0.0	1.180336801627111	0.0	3.0	0.2577310851242041	0.1301073178811156	0.06249272513794816	0.002588286716203238	0.370354980066334	0.0	0.08322542133929747	0.0	0.03043817486584662	0.0	0.7699433142787354	0.0	0.054429375697679666	0.0	0.07618916459208927	0.0	0.05567984750007265	0.0	0.8461324788708245	0.0	0.011734073410038987	0.0	0.3239728401189973	0.0	0.10328486135737684	0.0	1.0939161543977325	0.0	0.08777930078767655	0.0	108.84342036951436	0.0	-1.824208806311944	0.0	1.1944782830446612	0.07950293291888935	-0.011011227145101688	0.0020021704442974974	0.42453496876592595	0.0795029329188893	0.05555506223453314	0.0004091085235275969	1.3966844361831672	0.0	-0.006353231859261126	0.0	0.6267411219044317	0.0	0.05479890960499755	0.0	0.6969471743046691	0.04387427367390813		
180	7.30954488963059	0.0	0.2387601592089942	0.0	3.0	0.42680564919886566	0.18999284041553383	0.03149035724848074	0.003434002803399957	0.2261403984282089	0.0	0.06131305915872667	0.0	0.03796145619647786	0.0	0.9400153343684021	0.0	0.02586976182040815	0.0	-0.2748720371777316	0.0	0.028197343417460077	0.0	0.6651432971906706	0.0	0.011218092491931583	0.0	-0.211550101108711	0.0	0.032556056593400155	0.0	0.7284652332596911	0.0	0.019764924595556295	0.0	76.50170021093315	0.0	11.98337672776789	0.0	1.2105775761237236	0.06889249164341699	0.10763772367454703	0.020803643178090057	0.27056224175532145	0.06889249164341692	0.1107699637862956	0.02026081082729947	1.1524228846554858	0.0	0.10834742914646915	0.0	0.21240755028708383	0.0	0.11139304277778662	0.0	0.3048390765532755	0.04083390072212508	1.7263421108993677	0.21836401492477428
182	18.75924460223056		0.5497636425004322		2.0	0.2913320379369199		0.0316580013941753		0.48136125705286475		0.031074332537980132		-0.29276582629984693		0.9486262888734269		0.02397435043888958		0.32720510252495966		0.03468606481388414		1.2758313913983865		0.025066982532931374		0.18224036959603332		0.0563953954843311		1.1308666584694602		0.051045775073628064		69.96586723036668		30.80659703962082		1.150522407517183		0.23700581342997168		0.20189611864375603		0.2382152914457198		1.2988247974154785		0.2836431342669153		0.3501985085420516		0.28465452235249317		0.6774397927569819		2.149066320730956	
183	15.302067425227142	0.0	0.6622217526472417	0.0	4.0	0.2688238713554018	0.05694745731492836	0.010422907223368931	0.00020262765998728911	0.3165454658087091	0.0	0.10055739000247566	0.0	-0.15140187493575583	0.0	1.1887780288025434	0.0	0.008013109084927209	0.0	0.007035282122150451	0.0	0.05270887713133829	0.0	1.1958133109246938	0.0	0.052096216861107804	0.0	0.19693322032367497	0.0	0.044003949419661494	0.0	1.3857112491262182	0.0	0.043268205963746455	0.0	74.53894069168784	0.0	14.422340185772057	0.0	1.3898476524680303	0.019700259725570525	0.11064884530659654	0.006172894374610205	0.20106962366548706	0.019700259725570532	0.11093922860298089	0.006156402176476308	1.4132255585456834	0.0	0.09928653932653954	0.0	0.22444752974314017	0.0	0.09960937108850461	0.0	0.4574417783539155	0.011908673431299076	1.632279510488787	0.051000839418009425
184	14.216640225574197	0.0	0.34224564138151753	0.0	3.0	0.1411641650414315	0.0795423950278521	0.03230068002512216	0.004163190425335585	0.1812330882207628	0.0	0.02909200993532071	0.0	0.035249205945248545	0.0	1.2473189244199114	0.0	0.024421745296384693	0.0	-0.5285931309688424	0.0	0.029464556901409488	0.0	0.7187257934510689	0.0	0.016484491805175843	0.0	-0.5176784377043813	0.0	0.026657321407387486	0.0	0.7296404867155301	0.0	0.010686025514440414	0.0	49.74453881839397	0.0	10.721862763424625	0.0	1.2071160221956763	0.012513436463300604	0.10097672323155533	0.004376160632593152	-0.04020290222423494	0.012513436463300557	0.10389135623939454	0.004255625317918165	1.2065990789207108	0.0	0.10698269757945589	0.0	-0.04071984549920041	0.0	0.10973476762038002	0.0	0.48638767989113413	0.010246164985990711	2.366048840706433	0.18724906111601328
185	8.41440378964949	0.0	0.2942356578176333	0.0	3.0	0.4463239545862578	0.14338043648159415	0.02547012775806298	0.0012005842433749662	0.41107639199299834	0.0	0.06809607908377907	0.0	-0.3862506504737095	0.0	1.1169708043911621	0.0	0.023145740642906133	0.0	-0.09831288934088349	0.0	0.03660370122807971	0.0	1.0186579150502786	0.0	0.028356756402766647	0.0	-0.2864490283041438	0.0	0.1631155639826847	0.0	0.8305217760870183	0.0	0.16146504855070226	0.0	69.62173515868314	0.0	13.295991418527635	0.0	1.332394362693248	0.04403694650301709	0.12479718641224745	0.015425680616376758	0.2154235583020859	0.04403694650301714	0.1269450363456431	0.01518166040874196	1.3268648628921285	0.0	0.0926493915698174	0.0	0.2098940585009664	0.0	0.09549678040733119	0.0	0.3639525568671214	0.03079653299293669	2.6019165601344896	0.4112914396969756
186	111.21174679341307	0.0	1.536949161038791	0.0	4.0	0.21848403603794597	0.0751760438781071	0.012870957774719803	0.0038047100649557086	0.24727912201342503	0.0	0.04252266828286285	0.0	0.23311170697460856	0.0	1.323588398397552	0.0	0.0016145275837945406	0.0	-0.7431300452930233	0.0	0.9191690744649451	0.0	0.5804583531045288	0.0	0.9191676564987614	0.0	-0.620564545479408	0.0	0.6397608296372005	0.0	0.7030238529181441	0.0	0.6397587923887879	0.0	67.39989422943184	0.0	-6.555024359892357	0.0	1.4480864569637477	0.01952228220111171	-0.05173057814174321	0.003547481421027478	0.12449805856619571	0.01952228220111168	0.051755846227853765	0.0035457464076576657	1.4303105012396413	0.0	0.01995618349215893	0.0	0.10672210284208931	0.0	0.020021387536620684	0.0	0.6603444884401588	0.013057111931442359	1.697099247943437	0.08591574458727559
187	16.590394837724233	0.0	0.438621389167297	0.0	3.0	0.01604988350397914	0.04837594274126103	0.024639619377421623	0.0025054558997675276	0.11100234292174567	0.0	0.028196799178172912	0.0	0.022983262014211563	0.0	1.1151928325358365	0.0	0.016509726957644466	0.0	-0.052041798140320304	0.0	0.052757177547297834	0.0	1.0631510343955162	0.0	0.05010737169859475	0.0	-0.08089178388471802	0.0	0.07042642471825349	0.0	1.0343010486511186	0.0	0.06846393367591329	0.0	70.21236120905323	0.0	2.290157818668405	0.0	1.2075547718990673	0.011550539762850734	0.014405280873183308	0.0006909037169730601	0.09236193936323088	0.011550539762850753	0.021914915194237983	0.00045484927951213507	1.2111089842733043	0.0	0.02336256352574322	0.0	0.09591615173746769	0.0	0.028607349732374016	0.0	0.6312668095156162	0.00945387321688954	1.6423994367549088	0.05874156755864087
188	15.721579271090436	0.0	0.4755638571164192	0.0	3.0	0.4488535795818998	0.12815029504503558	0.04715283915650043	0.0035640106228910285	0.16871958487670277	0.0	0.054059094351285204	0.0	0.08879183974392242	0.0	0.8112172585842735	0.0	0.04185413386940168	0.0	0.31009907886199317	0.0	0.05173809340509886	0.0	1.1213163374462667	0.0	0.03041482841044706	0.0	0.22303109765485182	0.0	0.04328518885699303	0.0	1.0342483562391251	0.0	0.011038072858418561	0.0																								
190	-5.097317079994417	0.0	-0.10234162138134296	0.0	1.0	-0.13210878486065128	0.3095296863406623	0.13116066353036251	0.0440078333846967	0.20712168601959302	0.0	0.14052897257112645	0.0	-0.10670394143160213	0.0	0.6447599793054742	0.0	0.05331456036065357	0.0	-0.9538548638337822	0.0	1.5908043417571502	0.0	-0.30909488452830786	0.0	1.589910692902891	0.0	-0.906547234535381	0.0	1.4044225916409578	0.0	-0.26178725522990676	0.0	1.4034102655905916	0.0																								
192	86.67779596894529	0.0	-2.3276830485850533	0.0	4.0	0.24478787416427647	0.05165119624211103	0.01618246007284063	0.003390321051718987	0.22800681044375434	0.0	0.025056502923147348	0.0	-0.09518021916157933	0.0	1.4006659753564659	0.0	0.001314680964274963	0.0	-1.3611438604024926	0.0	5.741293458105975	0.0	0.03952211495397328	0.0	5.741293307583617	0.0	-3.3688912575658	0.0	606.3515686945946	0.0	-1.9682252822093342	0.0	606.3515686931694	0.0	94.55127305752586	0.0	20.527578104889358	0.0	1.7378151268294106	0.027612080931708107	0.13054462290007143	0.008217645045682401	0.3371491514729447	0.02761208093170801	0.130551259565567	0.008217241635869654	1.763658120417783	0.0	0.13478713255556407	0.0	0.36299214506131755	0.0	0.1347935439425384	0.0	0.2137631624129508	0.012375048824015744	1.5032896577203994	0.03803014098056766
193	1310.936909826575	0.0	2.2206101175165998	0.0	3.0	0.3674688042515437	0.09964324785761063	0.019713693535366932	0.002444980597583028	0.3704108263128367	0.0	0.04321389401849759	0.0	-0.30967178127253214	0.0	1.0411619130161356	0.0	0.011261863204280626	0.0	-0.2733139787389966	0.0	0.12361406490596782	0.0	0.7678479342771389	0.0	0.1230999897633826	0.0	-0.16452107949819897	0.0	0.04901513043559505	0.0	0.8766408335179365	0.0	0.04770380958358008	0.0	82.8633435989052	0.0	16.763846418485514	0.0	1.350055907363848	0.04386791099015585	0.13379898171664367	0.013929560920070447	0.30889399434771275	0.04386791099015577	0.13427563484517774	0.013878368228171107	1.3675426675827873	0.0	0.10436861988261341	0.0	0.3263807545666517	0.0	0.1049744653667423	0.0	0.518390784237158	0.028696627841516414	1.6437785583199496	0.09174929748454565
194	17.898038316826273	0.0	0.6978068414268629	0.0	3.0	0.23529803347429554	0.22504704214398216	0.16289088440811209	0.00814838841346069	0.05459117531634882	0.0	0.16671817649071344	0.0	-0.00918104595221669	0.0	1.0143657514702222	0.0	0.1572556762249369	0.0	-0.8996275564897137	0.0	0.8741549707580729	0.0	0.11473819498050837	0.0	0.8598939267119433	0.0	-0.014565389616633262	0.0	0.17501217861042165	0.0	0.9998003618535889	0.0	0.0768109038939391	0.0	37.692878555877094	0.0	35.464327259648634	0.0	0.8980013153321842	0.06365784640081147	0.41205101811988687	0.003237173001329351	-0.11636443613803805	0.06365784640081149	0.44103999546888356	0.0030243581380933887	0.8165515067721382	0.0	0.40765835373790127	0.0	-0.19781424469808395	0.0	0.43693784578273603	0.0	0.46196244015019455	0.051409883424917334	4.045771183047455	0.8792639148121684
195	-0.4433273004712309	0.0	-0.011090959891075758	0.0	3.0	0.11381810899349507	0.060448653373672376	0.15551514140993372	0.009315007254135838	0.14464195915851227	0.0	0.17873904472182414	0.0	0.027154757390821852	0.0	0.6782058915553788	0.0	0.12938366182878494	0.0	-0.03046150033285002	0.0	0.1412482497088049	0.0	0.6477443912225288	0.0	0.05666512240854612	0.0	0.24083443383763609	0.0	0.14736330152596558	0.0	0.919040325393015	0.0	0.07053942648198423	0.0	105.24436861986088	0.0	4.643898165661724	0.0	1.0000919070396441	0.0319955175878717	0.023190184601513775	0.0021806892259791646	0.3218860154842652	0.0319955175878717	0.13145425179653802	0.00038470102729929183	1.0502692275728185	0.0	0.05387819609920884	0.0	0.3720633360174395	0.0	0.14015345861993625	0.0	0.6286560074951701	0.02245567861836475		
196	36.721721697243346	0.0	0.6035085577060089	0.0	3.0	0.464920755714982	0.20575951002486953	0.013477386231622361	0.004265223695208978	0.39543088364452905	0.0	0.053646708868466085	0.0	-0.20577541650283468	0.0	0.951955817112507	0.0	0.005190767577615857	0.0	0.005744872745291477	0.0	0.013831305316489522	0.0	0.9577006898577985	0.0	0.012820333018807403	0.0	0.0337980252964059	0.0	0.005421490965430579	0.0	0.9857538424089128	0.0	0.0015647671530989544	0.0	100.89890555931349	0.0	10.204357723362136	0.0	1.4505411218980493	0.12065196688396976	0.08468611910430306	0.01992968078201161	0.49858530478554225	0.12065196688396967	0.08485198179003968	0.01988537681354276	1.5035308459431758	0.0	0.051040848657502115	0.0	0.5515750288306687	0.0	0.051304115816597634	0.0	0.47257468005756875	0.07824081392102812	1.494043007362458	0.1307789373782697
197	413.9316687666321	0.0	1.9456026954134675	0.0	4.0	0.2500536259483072	0.014564895046569708	0.01607770503959036	0.0010102256919357088	0.29030434872769606	0.0	0.08943149427309098	0.0	-0.03385135654671113	0.0	1.2543471049877193	0.0	0.012640738719431536	0.0	-0.13002116590482443	0.0	0.02242267599075434	0.0	1.1243259390828948	0.0	0.018519938531577677	0.0	-0.13776225755930033	0.0	0.026033178994755605	0.0	1.1165848474284188	0.0	0.022758254177331988	0.0	98.52740632151567	0.0	-13.072961779392614	0.0	1.613079999974324	0.007786613180201663	-0.08263825078228403	0.0015764994354168249	0.35873289498660493	0.007786613180201685	0.0835996810296082	0.0015583644260623829	1.720257162384917	0.0	-0.13808462656838036	0.0	0.4659100573971979	0.0	0.13866200766576975	0.0	0.4081300408711421	0.005289637664595617	1.298823970817244	0.006286535762927609
198	32.24641203827935	0.0	0.5865781009153727	0.0	3.0	0.3710791835821499	0.1551995893335699	0.03918743699284379	0.0028950789963007755	0.2642766111148902	0.0	0.06131107100929664	0.0	0.015864820624136616	0.0	0.8866549050364899	0.0	0.03316516290162361	0.0	-0.1240465082734042	0.0	0.037405759989239	0.0	0.762608396763086	0.0	0.0172992153024732	0.0	-0.15652094020819982	0.0	0.03321303784379456	0.0	0.7301339648282902	0.0	0.0017826532254196293	0.0	77.3580021358052	0.0	-5.768679556263166	0.0	1.137665511173539	0.053118381319877894	-0.049298111047849	0.008441243790832813	0.2510106061370488	0.05311838131987785	0.05953354023674828	0.007087922955380323	1.1123206936577559	0.0	-0.04435273518512369	0.0	0.22566578862126577	0.0	0.05538134296577631	0.0	0.3836579164986607	0.037093961872410285	1.8404677820354909	0.22395286901690506
199	69.97304439472738	0.0	1.2259211519133066	0.0	4.0	0.1445814209892438	0.07898954936803518	0.017772358042305973	0.009954671394334364	0.177382445019909	0.0	0.01931384120246516	0.0	-0.28499536152691723	0.0	1.4323947762789733	0.0	0.00450235067316333	0.0	-0.32250807525092184	0.0	0.03024099595544359	0.0	1.1098867010280513	0.0	0.02990395751055404	0.0	-0.31597307057148244	0.0	0.026598140696021108	0.0	1.1164217057074908	0.0	0.026214307675412673	0.0	75.27602558619206	0.0	3.745841071057626	0.0	1.5930832486203208	0.024259544984462263	0.02538573983397355	0.002201461505001227	0.16068847234134773	0.024259544984462304	0.02578378343708898	0.002168322627155708	1.5851558850480327	0.0	-0.039654177534702156	0.0	0.15276110876905966	0.0	0.039908958361974466	0.0	0.3945533275052271	0.01654283073722317	1.9428988945047347	0.15143879904753743
201	40.56175946441775	0.0	0.94962144623344	0.0	3.0	0.057879374053794584	0.013186519905491396	0.017928494928963538	0.0008318106679274385	-0.005513076641677075	0.0	0.012963025026381756	0.0	-0.13023532100172652	0.0	1.2542026076544286	0.0	0.012006724910387548	0.0	-0.2204901945866747	0.0	0.012423128438905168	0.0	1.033712413067754	0.0	0.00318946345578899	0.0	-0.18702607221050274	0.0	0.022523664772317476	0.0	1.0671765354439258	0.0	0.019056600738379715	0.0	83.33394727901853	0.0	3.485411081625358	0.0	1.4360960073967235	0.004501237433291635	0.019569004645026283	0.00032675884174056176	0.18189339974229482	0.004501237433291542	0.022959246340414297	0.0002781391146286856	1.3808851064073193	0.0	-0.02811279501759263	0.0	0.1266824987528908	0.0	0.03056944040663653	0.0	0.622934394947586	0.003632043302909251	1.706482089849425	0.020150001883021018
202	18.429480224196165	0.0	0.48016820943869104	0.0	5.0	0.28815585208412586	0.021786398638689967	0.0068823002994508305	0.001046484892058869	0.3106145957107063	0.0	0.09199032116303642	0.0	-0.05196338768977354	0.0	1.1830665308476795	0.0	0.0021633411932261907	0.0	-0.4827213653677687	0.0	0.0168965521772287	0.0	0.7003451654799108	0.0	0.016757488784406287	0.0	-0.4865588847255555	0.0	0.01895732053597327	0.0	0.6965076461221239	0.0	0.018833479678097845	0.0	70.55119787933208	0.0	2.2651302595629375	0.0	1.350203600072294	0.006078771246359958	0.018571625342849844	0.0003924887758886079	0.16713706922461447	0.006078771246359985	0.018697237887254473	0.0003898204850445315	1.370086208491684	0.0	0.009311362785938018	0.0	0.1870196776440046	0.0	0.00955936828716525	0.0	0.6255134556067649	0.004553269877389533	2.4866149455006386	0.06372525426228558
203	32.83458627225251	0.0	0.3458625783744797	0.0	2.0	-0.09636509388578984	0.2683978752971354	0.12032462063346071	0.05368640842959757	0.15023069945638445	0.0	0.0867838743629018	0.0	-0.020112535895943914	0.0	0.7672822457892434	0.0	0.0	0.0	0.02712197520370474	0.0	0.06744857099117328	0.0	0.7944042209929482	0.0	0.06744857099117327	0.0	0.17755720972957004	0.0	0.11127485336026066	0.0	0.9448394555188134	0.0	0.11127485336026066	0.0	110.06030300143358	0.0	9.186348888232558	0.0	1.0302830914959265	0.1201837045355543	0.025461476898895854	0.02352636777757253	0.263000845706683	0.1201837045355544	0.025461476898895854	0.02352636777757253	1.1872659729764525	0.0	0.06717803094782354	0.0	0.41998372718720917	0.0	0.06717803094782354	0.0	0.3390857963044118	0.07059764448153205		
204	20.69589931061512	0.0	0.4831682399661383	0.0	2.0	0.44530015730898764	0.14188017181904303	0.17172199745292246	0.0021124245665185624	0.09113851925082155	0.0	0.18341420369692366	0.0	0.16187112423857916	0.0	0.7619073636390926	0.0	0.16820261531401784	0.0	-0.1608620937451238	0.0	0.1720264744006429	0.0	0.6010452698939689	0.0	0.03606921258136328	0.0	0.16648574512089812	0.0	0.21377123096228148	0.0	0.9283931087599907	0.0	0.13193187404358975	0.0	86.65525727746655	0.0	6.923686328201143	0.0	1.1235147473611373	0.062344803989232006	0.06110321428794074	0.0100915337323669	0.36160738372204454	0.062344803989231944	0.1791249876584916	0.0034323664984336234	0.986305455922723	0.0	0.126979603182786	0.0	0.22439809228363025	0.0	0.21075089423993734	0.0	0.1567866670529475	0.01971456875245132		
205	11.601086560417528	0.0	0.18992888280228357	0.0	2.0	0.7326637200378723	0.19950737793722656	0.042314347897284554	0.0024322155594173945	0.24067121789202003	0.0	0.0911177928067229	0.0	-0.032349636728143456	0.0	0.7659828122179423	0.0	0.03921751067911047	0.0	-0.07054635971845985	0.0	0.07982035587256674	0.0	0.6954364524994825	0.0	0.06952176686302682	0.0	0.1418611972660783	0.0	0.132559365954002	0.0	0.9078440094840207	0.0	0.1266253227370453	0.0	106.21999734986845	0.0	-9.839840682072136	0.0	1.4883006616201921	0.14221027228985955	-0.1045867860479032	0.020820672285962412	0.7223178494022497	0.1422102722898596	0.11181923320542313	0.01947399508405723	1.2488006711294497	0.0	-0.10985969654135411	0.0	0.4828178589115073	0.0	0.11664975811387075	0.0	0.17493121726227406	0.049458396599789935		
206	11.723040852649106	0.0	0.2500846327346553	0.0	3.0	0.28912347880909356	0.03533113540196457	0.029607670183291347	0.0013626927071139743	0.3864191707501872	0.0	0.061640370390465694	0.0	0.23793540394960966	0.0	0.8520098571060277	0.0	0.019932768773989508	0.0	0.028849935432528784	0.0	0.03892033709850962	0.0	0.8808597925385563	0.0	0.033428690803923106	0.0	-0.008601720235192624	0.0	0.05943825474705163	0.0	0.8434081368708352	0.0	0.05599634681278836	0.0	97.12591389716796	0.0	-2.913429133424657	0.0	1.2176983308693103	0.018049986287359893	-0.019801418163517933	0.0009209977059777874	0.3656884737632827	0.01804998628735987	0.028101584803353022	0.0006455869500676915	1.3517108569180634	0.0	0.0925534600048663	0.0	0.4997009998120358	0.0	0.09467554187787741	0.0	0.4760691490823051	0.010062055200169782	1.6418490519218019	0.0375433276188099
207	-1.4110012482738006		-0.007644285153729648		2.0	1.1813664147895142		0.05887948430709908		0.382664722402999		0.06004250216152528		0.358661211235945		0.6155709676502007		0.05836538034441374		-0.2676803021859775		0.2248542680841339		0.3478906654642232		0.2171472409516259		0.33633139116258326		0.2248542680841339		0.951902358812784		0.2171472409516259		115.87434331125577		8.838992601863893		1.810818768514338		0.113009575305845		1.1952478008641374		0.12719151596531716		1.5257038978258877		0.32545223768172143		0.910132930175687		0.33064433555527273		0.31872376082789217			
208	13.55538450053856	0.0	0.25828125834057963	0.0	3.0	0.13550758539024713	0.2135314508295579	0.06738846962005535	0.02035354740564699	0.19728359466718012	0.0	0.12484480910658598	0.0	-0.24835832016788842	0.0	0.6785636992886803	0.0	0.03013629215099466	0.0	0.20232171490887474	0.0	0.09741335208700926	0.0	0.8808854141975551	0.0	0.09263457810244256	0.0	0.1647930979755121	0.0	0.08679625517889127	0.0	0.8433567972641924	0.0	0.08139652209074477	0.0	86.04260389459579	0.0	-23.441112576702423	0.0	0.9176939873005933	0.09679553223392888	-0.14037631440469037	0.03453325827461105	0.23913028801191305	0.09679553223392881	0.14369387653971896	0.03378178977237398	1.0470688960341723	0.0	-0.2382115392121357	0.0	0.368505196745492	0.0	0.24011025283903423	0.0	0.5703797541835437	0.0817335868240405	2.235152248634142	0.5300723570550346
209	28.506543125628582	0.0	1.108976341297527	0.0	3.0	0.0682368487797534	0.038961311045586984	0.022411782691380864	0.0012427738472346212	0.3129696655597072	0.0	0.13909686308600058	0.0	0.16807286345501513	0.0	1.2927856463286478	0.0	0.003603738519347652	0.0	-0.15471660728949496	0.0	0.009424014385597127	0.0	1.138069039039153	0.0	0.008707761814847234	0.0	-0.36104509440258	0.0	0.11811118900484989	0.0	0.931740551926068	0.0	0.11805619863786714	0.0	93.81579296789353	0.0	0.9328595823050421	0.0	1.534933188854253	0.016612973477957066	0.004788713027826825	0.0002753153091854768	0.24214754252560533	0.016612973477957003	0.005994715190743555	0.00022122129268477682	1.7058798658526098	0.0	0.0917228274327841	0.0	0.4130942195239619	0.0	0.09179359456726881	0.0	0.43275145985418084	0.01253099282078375	1.3407488625588269	0.029296136403749933
210	7.7543534642230485	0.0	0.3165521540903648	0.0	3.0	0.2565829816443267	0.13989690027741156	0.10106471141137752	0.006873125345419779	0.053698008384441186	0.0	0.12158210945516278	0.0	0.03568215054876632	0.0	0.6999360244731275	0.0	0.08660841967500192	0.0	0.025637310031290234	0.0	0.13166135478282273	0.0	0.7255733345044177	0.0	0.09916498366181008	0.0	-0.07633786759417245	0.0	0.11007619895574368	0.0	0.623598156878955	0.0	0.06793932011687492	0.0	41.603777776360985	0.0	4.872530628723268	0.0	0.5859581649873394	0.013470412317957248	0.056373305257881624	0.0030721731629176296	-0.11397785948578802	0.01347041231795732	0.10336029127943742	0.001692744616614594	0.551350952837829	0.0	0.052801210022749345	0.0	-0.1485850716352985	0.0	0.10143463973647142	0.0	0.34886475403310513	0.006857722468699291	3.0408448019725167	0.5017057386391824
213	6.720621681633226	0.0	0.09007507346458495	0.0	3.0	0.1849263947520072	0.40525956521245315	0.05226316725398752	0.02230346678325945	0.3204549333809427	0.0	0.06998315882189123	0.0	-0.2851546709828113	0.0	0.6847560705976431	0.0	0.022804537067265596	0.0	0.12512886870002862	0.0	0.12007200754903703	0.0	0.8098849392976718	0.0	0.11788655600196195	0.0	0.3540920468973909	0.0	0.16019003737569057	0.0	1.0388481174950341	0.0	0.1585585102212204	0.0	112.42726452382153	0.0	-3.2400152634774315	0.0	1.1030801758929627	0.2569183342919331	-0.0175476307978909	0.01086829342204419	0.41832410529531966	0.25691833429193306	0.029561235210825793	0.007019205605342332	1.3231226838367318	0.0	-0.14870973081168437	0.0	0.6383666132390886	0.0	0.150448100516211	0.0	0.4670738968946686	0.16244825381624975	1.2610605939956876	0.17878615751272187
214	2141.2646484375	0.0	19.727482736501432	0.0	3.0	0.10046566732003459	0.03482917930327655	0.055551408054350715	0.0010261812433366032	0.04795072506029371	0.0	0.07441672677644492	0.0	0.05778068126125522	0.0	0.9673524636074294	0.0	0.03936172586657426	0.0	0.15561233880273356	0.0	0.13390721215841864	0.0	1.122964802410163	0.0	0.12799139035436877	0.0	-0.0064554304162906485	0.0	0.09609427844603169	0.0	0.9608970331911387	0.0	0.0876627907773197	0.0	105.63581197628395	0.0	20.854627937797375	0.0	1.287237461040043	0.01953886241522203	0.10071693926976094	0.0052346671722132984	0.3198849974326138	0.01953886241522208	0.10814652367270584	0.00487512515359753	1.3355319683314117	0.0	0.18026251229828075	0.0	0.36817950472398225	0.0	0.18450994228843917	0.0	0.5158647355813634	0.013717211757567349		
215	10.241129108243875	0.0	0.42827498640866485	0.0	4.0	0.24837103762484847	0.029099062839760572	0.013823653068877735	0.0018199194292299208	0.2441662241477368	0.0	0.04646814975889476	0.0	0.13781960127542792	0.0	1.0570930151936984	0.0	0.007441219324330057	0.0	-0.16872880285237377	0.0	0.10753028554158323	0.0	0.8883642123413246	0.0	0.1072725060936941	0.0	0.008229389864873312	0.0	0.007553701332024811	0.0	1.0653224050585717	0.0	0.0012987142798361476	0.0	98.06179727460777	0.0	-9.263321886408946	0.0	1.40996501794338	0.015197325831517443	-0.05893586291146364	0.0022983832015938737	0.3528720027496817	0.015197325831517436	0.0594042258304154	0.0022805742264414113	1.432135737828706	0.0	-0.00487309881025047	0.0	0.3750427226350075	0.0	0.008894877011361517	0.0	0.5224679174865473	0.010819038387812781	1.4130180877001497	0.01910153747296424
216	5.944763925213675	0.0	0.29598601201092795	0.0	3.0	0.6419910400000585	0.10404810271260213	0.03726763296687283	0.0005910712344091256	0.36882818967714487	0.0	0.05940170352131099	0.0	0.04660690924508559	0.0	0.9335697588237312	0.0	0.036483749641505595	0.0	-0.29900338315141756	0.0	0.04508372288070755	0.0	0.6345663756723136	0.0	0.026485431483749215	0.0	-0.18567761425823914	0.0	0.04689980821630407	0.0	0.7478921445654919	0.0	0.02947079949411016	0.0	77.29842832086642	0.0	-4.608933070953341	0.0	1.2740796180590657	0.03399634736947235	-0.05208976693331515	0.005476549380502349	0.3405098592353344	0.033996347369472345	0.0636471391942293	0.004490747411000645	1.2175560986809135	0.0	-0.033972261141450265	0.0	0.2839863398571823	0.0	0.04985156481964182	0.0	0.49273881862156577	0.026547656343230943	2.22619689067601	0.21463260328937658
217	7.1998648820556	0.0	0.5269141987268732	0.0	2.0	0.7140343940788274	0.40675271524961937	0.10692907281124304	0.0010752662837172227	0.3272345857572007	0.0	0.1086341299926309	0.0	0.23794235002539596	0.0	0.9479714705876959	0.0	0.10588938833034567	0.0	0.11767172295890628	0.0	0.10883578510313013	0.0	1.0656431935466022	0.0	0.025152843935427598	0.0	0.03671807211621627	0.0	0.10683570602780017	0.0	0.9846895427039123	0.0	0.014188217699337384	0.0	94.93167731998216	0.0	-7.693806690028566	0.0	1.5347032397992861	0.23207095157425675	-0.09213316320641701	0.04143059039849291	0.5867317692115902	0.23207095157425667	0.14212195249950793	0.02685814034911865	1.3510833435297152	0.0	0.05384768234864763	0.0	0.4031118729420193	0.0	0.11879450936510323	0.0	0.29530510045563585	0.0874024570163201	1.5522699524083001	0.2744583061915193
218	11.756309299135348	0.0	0.493886330871444	0.0	3.0	0.07920713207577583	0.09449632841678238	0.05592188243625051	0.009529694944355994	0.20895968443834403	0.0	0.051262423547871604	0.0	-0.12329095042010023	0.0	0.931184365513093	0.0	0.02503047599322272	0.0	-0.21345234912265162	0.0	0.031350435734955294	0.0	0.7177320163904413	0.0	0.01887657522762705	0.0	-0.1525877633758123	0.0	0.02775310928782185	0.0	0.7785966021372804	0.0	0.011987925037073131	0.0	70.79322662132023	0.0	6.683522220956888	0.0	1.0440164463787935	0.02459290840396107	0.04449770826661806	0.004120626145292029	0.11283208086570072	0.02459290840396093	0.05108183105790829	0.0035784797929790516	1.0664363748554604	0.0	0.023000118938694376	0.0	0.1352520093423676	0.0	0.03399309046911426	0.0	0.45623207481865924	0.01311835481796833	1.6661408883998414	0.10732355705368311
