Seq	Peak24	E Peak24	Contrast	E Contrast	Rating	log Pi	E log Pi	e log Pi	E e log Pi	log Lam	E log Lam	e log Lam	E e log Lam	d log Lam	E d log Lam	log R0	E log R0	d log R0	E d log R0	log H	E log H	e log H	E e log H	log h	E log h	e log h	E e log h	breadth50	E breadth50	d_breadth50	E d_breadth50	log s	E log s	e log s	E e log s	log S	E log S	e log S	E e log S	core_bratio	E core_bratio	wing_bratio	E wing_bratio
225	3.907002700019166	0.5510921079188256	0.020227104378330904	0.0029262356105311765	0.0	0.6213849464287768	0.0888065785175675	0.05694469098198647	0.03815442224864881	0.25054570638124185	0.041437344246000554	0.0823884584904116	0.05703677691444518	-0.1305068137760019	0.028488130056805505	0.9204279716069702	0.0002876592696040107	0.055311062629791935	0.0380405154577392	0.39780465741294563	0.04253618017760647	0.05538783456256868	0.03800285917428861	1.3182326290199158	0.042823839447210424	0.0025107699413700166	0.00025025172117616436	113.61165770063029	0.0	1.5003875436240008	0.0	1.9811606391170766	0.09906831662236353	0.0023842471200639205	0.0002782285913462743	1.0607326675101065	0.09897395974871635	0.05537836267003196	0.0380105932976999	0.6789786426573405	0.006742469736805062		
228	26.98356891392082	0.2044855201215683	0.13834620064577532	0.0012074232339059111	4.0	0.2022602905170291	0.1049270098554596	0.021578850750635686	0.013004187934762173	0.1711858610787603	0.024269903405211683	0.029108163779500696	0.008228339089801294	-0.00030793701005475183	0.0003659433686072472	1.2951217010177365	0.020390669578394596	0.014339824965889885	0.014295775140269185	0.23570700357928387	0.019209490750221252	0.018020152615458068	0.010919839063896286	1.5308287045970204	0.0011811788281734087	0.006852525832222022	0.0011998125941923173	88.86501181504588	0.0	5.301264765100676	0.0	1.778941274519089	0.12330755318528981	0.021240071422769596	0.0017982555142169586	0.4838195735013524	0.14296295096268616	0.02768244252078339	0.008726237331853482	0.6107238263261943	0.012843508499500549	1.261023783342808	0.03618518287965089
233	12.037528877545725	0.6517820545111742	0.06067592856124094	0.0034786088914435624	3.0	0.13007557051117571	0.10401741468301577	0.046220071632611215	0.01636148346388464	0.14973167944074878	0.008011699784639791	0.06606779262800572	0.016701471848966448	0.07668983961353543	0.022075603855007522	1.0315012986093013	0.000778800983679354	0.02501067225760011	0.008255862916434792	0.49908380856765194	0.008765940899149852	0.029823627123945307	0.013309860766479675	1.5305851071769532	0.007987139915470369	0.014575533621204709	0.013067352998136827	127.63544226642036	0.0	1.6075738351983944	0.0	1.5449622601065158	0.13032291463023105	0.004301087702282302	0.0008634995020995112	0.5134609614972148	0.1302201321052561	0.02541534415719535	0.008161920127668672	0.5662446680449117	0.03386108376672748	1.1167330614423874	0.02926081108203859
236	32.17639612348652	0.5448878927534461	0.1563129871005967	0.00324152687701143	3.0	0.3283244070719807	0.23157522156673713	0.05710905501741296	0.04269157892295423	0.3476183784238625	0.08227592175995473	0.07278946704430249	0.04300127143484807	0.18423750297511765	0.0384795183399397	1.1106379508592408	0.0527844676505196	0.0514614494808264	0.038827012853551286	0.48351908679180683	0.007394588365538716	0.0557655202234306	0.043402534970026524	1.594157037651047	0.06017905601605838	0.020670988159193448	0.020428175852683465	114.22710744723985	0.0	8.090736910624543	0.0	1.8252771926337503	0.23417558775014966	0.01971411093437847	0.006595177841137923	0.7146392417745093	0.2827904177005777	0.0560192937416746	0.03780941834288914	0.7040996835142717	0.03645372143926455	1.1155967740427062	0.05121963525205456
240	0.5947488746511572	0.0	0.0044041998701105575	0.0	3.0	0.09732352742904354	0.1046261570484989	0.044651102408838794	0.00196667095942224	0.14624057222970502	0.0	0.038568442540619335	0.0	-0.032118083581399795	0.0	1.1593282389942818	0.0	0.03173763022592249	0.0	0.3642865584440725	0.0	0.06012375342810347	0.0	1.5236147974383545	0.0	0.05106455281235698	0.0	66.98052583984543	0.0	7.416506999440799	0.0	1.3814654225821936	0.1626577941510863	0.0453449036750845	0.002731716649503323	0.2221371835879118	0.16265779415108625	0.05536303941097744	0.002240372538470338	0.6658069612937595	0.011548111911516367	1.5945853963573253	0.10531932486320685
243	2.6851224880256406	0.00013836764162413715	0.01443144209892249	7.545424559055007e-07	3.0	0.35981978916362917	0.08809429924275701	0.07587233508129691	0.03797692780883576	0.2124539430120973	0.034175602348167834	0.11035824623711539	0.05328852567957817	-0.0547464963799677	0.008916877490796317	0.8745820857131679	0.0003477982906204241	0.0674547907884257	0.03673585201318044	0.5654197204784839	0.0003504821605882463	0.193519543411898	0.012801459313804121	1.4400018061916517	2.6838699677458657e-06	0.17863825733757802	3.787825633617908e-06																
245	4.901093458692544	0.37438395301123994	0.029885268690315284	0.002352843631129829	3.0	0.34471693531937314	0.18512749661233802	0.07850308002776264	0.039686719666251064	0.18428431545502733	0.03225422700621613	0.0914952794111834	0.03712595849097037	-0.10133738562075871	0.045137460085947684	0.957834383163255	0.018256270235033956	0.07014482115888154	0.03394300925791894	0.48217326436079627	0.032509858491578676	0.07100355978708296	0.033974888870707556	1.4400076475240509	0.014253588256544759	0.010766647827973229	0.0029175041017120034	132.29923853090415	0.0	-11.243015335030506	0.0	1.7328463188274668	0.1934334098483717	-0.019753388992416895	0.006336406766552262	0.7750119356642119	0.2094569401550399	0.07302243985436825	0.034148742816818886	0.5647105883756413	0.03735136254342886	1.1319271374077096	0.050077526350412106
247	30.414051371997328	0.0129595978379884	0.17538300986737876	0.0001532661959922076	4.0	0.15290727776860635	0.04327332165809825	0.019583622667756033	0.004597725598184829	0.1524000133639821	0.0107336537005412	0.035412377451115834	0.00022035987513430494	-0.16606705608587943	0.016524154694520378	1.3756059249602064	0.008599655710706623	0.013322596658647897	0.004126329473608567	0.21350073982776505	0.0067746288631495444	0.01360770210722737	0.004387153715511966	1.5891066647879715	0.0018250268475571197	0.0026050014525803252	0.0018140710044686722	69.8694288673886	0.0	4.345757052416815	0.0	1.7038419014856192	0.055895780695109976	0.024323701659306862	0.0005288443735994973	0.32823597652541264	0.06345560466303811	0.027907286896995467	0.0023847704130126866	0.49679319862412413	0.003510013048800398	1.4263852679202742	0.019898049979966404
249	0.5843575202422714	0.0950988385214944	0.003124263364038938	0.0005165330364813268	2.0	0.22008647008482693	0.22989226440223334	0.05246887983854168	0.021689795770166203	0.2663435409085554	0.02729110028075748	0.10087043343197077	0.052632316198503455	-0.11027813429583364	0.06298847631734086	0.7474120423418222	0.030942599306450647	0.04238114560605654	0.024582718249411065	0.3958017107010682	0.09491455935923077	0.16698515656879148	0.17992648442260606	1.1432137530428903	0.12585715866568137	0.16058233341144196	0.17936226852442072	130.54279462372466	0.0	2.174473523021362	0.0	1.3724626775052045	0.23487750859470002	0.0049751918001782365	0.0016948414376628303	0.6250506351633822	0.2652990211395179	0.04280809960341216	0.024324679859386432	0.8267470814040871	0.04321751597705474	1.1246152539046848	0.048518625582089414
252	-0.1767882280657998	0.10180230958070356	-0.001032400137455491	0.0005932717778170657	1.0	-0.002147860562917517	0.1478828368261787	0.12739100998568653	0.04292557700600424	0.198735039133031	0.04240642550683424	0.12360137245179872	0.032397340754901034	-0.214567495105565	0.13351219363270167	0.6397974855776798	0.012828341796427152	0.07436092514022329	0.02133282678622763	0.5826757308101224	0.022082804315000523	0.1467793906942799	0.022133080195243408	1.2224732163878023	0.009254462518573363	0.12074853420848516	0.04275308210478452																
253	6.95955967957942	0.6650353876449546	0.04138811288000651	0.004097355611632159	3.0	0.2003114705528041	0.14167475701949056	0.037139877801977285	0.013660626087577484	0.22611414573889987	0.04048881595047558	0.061385855726828704	0.019919733593645964	-0.04742273981189233	0.010379697716271098	1.1328761489048604	0.019642323773282	0.029238273950067548	0.010817134413308805	0.3728946104171271	0.03144005622170617	0.033584782996222855	0.006244133838230363	1.5057707593219876	0.011797732448424187	0.0118683130526855	0.008979073849975145	82.09907845100042	0.0	-1.0979959246328121	0.0	1.5814600337269915	0.1862228338159027	-0.00496749637238984	0.0005071484302816762	0.448583884822131	0.19957837543805979	0.029692249483083095	0.010713318895367306	0.543381459026665	0.01508064056556351	1.3310671499729276	0.062262990085458776
256	33.608882678107825	0.27155733074133814	0.18771038622957953	0.0018532007469880972	4.0	0.6074594191021778	0.32168013524287065	0.03156940437968835	0.01159170116011754	0.25226104646219527	0.022594395482852064	0.04997661770728179	0.011465891646763909	0.13356619056440516	0.028658222349123928	1.4514940599564141	0.022938127358944984	0.024882346992848525	0.012403895107387134	0.22549284913940298	0.022230503066068445	0.028717802472910114	0.008171808951438772	1.676986909095817	0.0007076242928765124	0.011664804763340784	0.0023677563533214593	92.9741297669222	0.0	-7.27862782679977	0.0	2.4409975303947666	0.3635965849958012	-0.021660748338002356	0.00309643989624595	0.9895034704383524	0.36897672059456244	0.03395453787116679	0.008793329577195419	0.5903032330218853	0.004540041040519166	1.143971562738133	0.04100575339066401
257	0.5952796806922972	0.008899916988808645	0.003446231853826868	5.171147022180469e-05	3.0	0.1319818233976973	0.1507574990581551	0.06400477378194745	0.02588929823572816	0.15186461305144267	0.02425379313371369	0.09225232308558035	0.021725081990489063	0.05612071349447128	0.007489350519255139	0.9826035181297966	0.005852553060967239	0.05103078232423655	0.02097734563198782	0.2766838249485055	0.006983180673224218	0.13442012670053177	0.009293438784423335	1.2592873430783023	0.0011306276122571095	0.12315900461337569	0.0014512528804585898	95.64388906843767	0.0	13.775956564717902	0.0	1.3884256943966689	0.20989218346725483	0.05488418599208781	0.009616116060729747	0.40582217626687217	0.2121448096447302	0.07607316698680415	0.01810149649448685	0.5491905499830815	0.028438788765487933	1.544120470585627	0.17921434962410374
259	187.60641080498226	151.99134695302487	0.1795042882818629	0.15532459399430748	3.0	0.4918987324994489	0.13694400783273708	0.0778388836295481	0.050851949117747944	0.26381588563434977	0.08982812524662585	0.13252644788368403	0.04962642278370416	-0.15584016127297098	0.05223876401600856	0.9270554616406043	0.07135284080658842	0.07489570832569717	0.05026112494918597	0.5612953639500338	0.030233010869180916	0.1732762742523458	0.05731792514897389	1.4883508255906381	0.04111982993740738	0.11511330610998448	0.11897998185299907	150.26668418392595	0.0	22.379083197839524	0.0	1.8875637009861244	0.1543649948156538	0.023152539048292762	0.006863159531266567	0.9605082393455199	0.1453183316234283	0.07996596866935017	0.04768967281943816	0.7679354638677146	0.027838386217290702	1.0	0.0
260	42.656129261815266	5.311005992974009	0.19502688371587593	0.029346091156453962	2.0	0.2764519440199301	0.18903755853904064	0.0720564446574737	0.03143706493028424	0.32905483613674297	0.08256032357133125	0.12583743469227468	0.017773768311607655	0.01575496764095084	0.0066639745795036825	1.1632673678514567	0.05832103460836368	0.06445158332968522	0.024145348853538882	0.4628105670961235	0.07892683577229535	0.06944872347709209	0.01920242084619457	1.6260779349475802	0.020605801163931865	0.019560780677929514	0.011381056404934363	117.47792259179887	0.0	-2.271320073992129	0.0	1.8263438473217024	0.18311252527079747	-0.005569396351262093	0.00174817990798457	0.6630764794702458	0.23469317191262026	0.06469842908738362	0.02418717957729872	0.6627657730285298	0.04016662918562084	1.0310569679943107	0.010368938047374715
261	6.900385841608273	12.586213076395307	0.014262108693173675	0.027482705072129476	2.0	-0.1599068614342161	0.0988210767982089	0.10171194625650004	0.06448448766063251	0.09103708051195787	0.057355068785068526	0.141609967158731	0.08904380495779315	-0.002464496225931548	0.01747172300389502	0.8094992866371964	0.07082801990864035	0.07751966841258234	0.08034794830727598	0.41366483568354034	0.08098070208210673	0.13485712168104566	0.0857327415140469	1.2231641223207368	0.010152682173466331	0.10348514179762495	0.05153517066660204	146.79783637606636	0.0	-2.430899862070177	0.0	1.0089897891170723	0.07014865842271822	-0.01175703102223688	0.003543820330718754	0.19949050247987588	0.13469889627622744	0.0806210094702921	0.07775401585268679	0.6178803946459963	0.1087678063040363	1.2608713183415894	0.07902352420213485
263	63.80294555352546	0.02692103216731128	0.35140334281580815	0.0002625219550410288	5.0	0.18031804575419597	0.05163594160363271	0.015010367125737006	0.003607820700478528	0.20496015823768257	0.02366381097252836	0.04851690118841381	0.0219338560519527	0.05710372769586669	0.013124044003022065	1.558981382120555	0.0029596837082943458	0.007093473156522555	0.00038349328567715657	0.07278944871248087	0.0024099927791625727	0.010263689325346511	0.00022838590911539004	1.6317708308330356	0.0005496909291316755	0.007412470661175084	5.0754644086607544e-05	71.11593927891603	0.0	-2.8941517744147234	0.0	1.9333919356483278	0.07519691162424674	-0.015651696208178727	0.00036078431972629894	0.37441055352777286	0.07322069392605038	0.01718594209696095	0.00044816542918139267	0.5623390479566933	0.0036798454153398868	1.3444121820444257	0.015204230494845743
264	200.53050781217306	1.0749326977897289	0.5746213860338655	0.004665786760877483	4.0	0.14155374241505028	0.11398025948759842	0.02593739102827347	0.015764023423420193	0.15053928479473905	0.039324190658347094	0.0498725471218317	0.024394133419022468	0.034118852722735946	0.007972046424510496	1.321293874698709	0.01615670852368635	0.016710508458212925	0.01362780638905413	0.16841627850045138	0.005487051397500991	0.06752947200536263	0.011836553299705451	1.4897101531991603	0.010669657126185264	0.06463597397373033	0.008843196530055733	85.577211125756	0.0	-1.7505075351942025	0.0	1.7051677717237286	0.15013131592395115	-0.007791084073551724	0.0007986923099374599	0.38387389702501934	0.16473571646556584	0.019337634677786188	0.012064517364298649	0.57474145577826	0.017628717525134684	1.651222121663185	0.15810636597358776
266	19.18941176433678	5.5226391359329625	0.0735070446380318	0.022851701122501924	1.0	0.03535338843387932	0.293005934807012	0.11386733146824908	0.03416798865582234	-0.03414596989245041	0.02899116609210136	0.08462374972588	0.020726639569649315	-0.011723563801469864	0.005784146703731556	0.7995075274665355	0.032669899299575575	0.06875827347076824	0.01972739228590918	0.44243947700202746	0.05891164355579651	0.1674738875823268	0.001308786483389411	1.241947004468563	0.09158154285537212	0.1513492913436586	0.010410415404393707																
267	1.4183597062474282	0.307676911310422	0.008397305563366233	0.0018367066542960679	2.0	0.07540586526853414	0.15401886044437835	0.07287018845256212	0.027330192336901385	0.15535731309109616	0.04629003241091218	0.06927081255364277	0.016879639775717232	-0.10342582968938181	0.015322172536243482	0.9626594511328994	0.03618512609978581	0.047213005407902	0.018886746965736313	0.4717318222906572	0.03222794438895593	0.15721568918404452	0.023171634494776203	1.4343912734235564	0.06841307048874172	0.14951832411523497	0.018400717211528066	91.2173374420099	0.0	-10.966758837505637	0.0	1.263354502885318	0.20780172600893682	-0.05026284656763349	0.010861713575777148	0.30069505175241873	0.23975648909256075	0.06941656274107218	0.019970001579403464	0.5937599062944855	0.03927640893446029		
270	1.907181971459136	0.03505068760574083	0.011532238793153017	0.00021532305705820553	3.0	0.3371484487014808	0.23057720376161686	0.05401891266051597	0.006394906176372957	0.08753257769623009	0.025463728249907218	0.06890890216793673	0.014160311224409514	0.10841526196008448	0.00833072597385361	1.059468343950075	0.0010855737400315892	0.043746287640208444	0.005876727452528358	0.4811410234698545	0.02807813966313698	0.04511931673292583	0.006692137483848621	1.5406093674199297	0.029163713403168506	0.01077557206649448	0.004163088600383726	89.58901308419594	0.0	25.34474570156324	0.0	1.7026874863964299	0.2788795883149799	0.09584229045946113	0.010664372934755806	0.6432191424463549	0.2795892561337167	0.10567193482814985	0.0082325081616625	0.6382019473745731	0.01734845844854916	1.3086623874660472	0.05553850605236037
271	8.203191553546477	0.0029696977547271635	0.04897270912237344	1.8675186196844947e-05	4.0	0.12044741658444796	0.04771116361612305	0.014556125722906604	0.004472589419585669	0.21011750495000225	0.008554074533784579	0.05418360663748945	0.0009203012060600807	0.03804165717338367	0.011017459779204734	1.5906581488538787	0.002242604606154009	0.004273556224178287	0.0006225347435702144	0.08694505677671577	0.0016778431771898594	0.007040699005548473	0.0009895443488667725	1.677603205630594	0.0005647614289640827	0.005595312019938077	0.0007696883872632241	85.46949883280956	0.0	1.1110895429363907	0.0	1.9493245865623903	0.07040401109814962	0.004964993841608382	0.00020710973614769835	0.3586664377085118	0.06886458446586408	0.006571774081430687	0.00031925293268624823	0.7686546299194138	0.005519005362488302	1.13350380579845	0.006947394536294618
272	0.7735021307436761	0.09477889842433694	0.006036728398278862	0.0007445487704307265	3.0	0.007363775423384645	0.10982509678919837	0.04346404446311932	0.01998781192246672	0.10517220260429083	0.05745602310018557	0.043578065086691854	0.02285769499189886	-0.08298040969129526	0.052854708589686175	1.2955855239346044	0.033107249064530275	0.021488036489496935	0.020216772641201346	0.3293308515282068	0.014859250101369799	0.023427143983903522	0.018517091317192272	1.624916375462811	0.04796649916590013	0.00567651796802331	0.00010854960144860447	92.29456844236051	0.0	14.333686525411053	0.0	1.501950380633578	0.15406879076706428	0.06971152935537549	0.01313493914420658	0.20636485669897398	0.18295382517282005	0.07451653029578886	0.0174272264645689	0.5693040998516653	0.04397963644816045	1.4452216162779337	0.11989999714955006
273	3.306828820518574	3.0205503111022263	0.020871992452580344	0.019182940387723318	3.0	0.3523060623548568	0.20536023702118064	0.05910753741557397	0.04159737959884679	0.32794638632301676	0.05186916888669471	0.06836261426402804	0.025604109283443623	-0.028080530593468905	0.012164476218438811	1.075186185949183	0.04892958098886027	0.05122224706579467	0.033795245856808195	0.3871353398028601	0.028991303439039492	0.15850189827360384	0.08245229569272813	1.462321525752043	0.07792088442789978	0.12336617474282502	0.11996735610951058	110.25854886461538	0.0	5.218832203445928	0.0	1.812701991302706	0.2000233665083755	0.01289124791291312	0.003211487998006681	0.7375158053535227	0.24795465397961883	0.05314260710135316	0.03333694213503542	0.8083702526741159	0.026950668873889243	1.1184619467393935	0.03870891683752628
275	0.10223306760809817	0.0	0.0006461763689649313	0.0	1.0	-0.10297596233538328	0.1134322912643745	0.07923228384905968	0.050865380789152315	0.15622554145553275	0.022255308221530632	0.13660824526204068	0.020956211745902325	-0.03688357230293773	0.013687802371552966	0.8460189257847543	0.0	0.035245386627461205	0.0	0.44561169307693965	0.0	0.07147513065892976	0.0	1.291630618861694	0.0	0.062180841295304615	0.0	128.3755806631078	0.0	-5.8619929235378265	0.0	1.0348450418485817	0.19374696321244148	-0.0300239789920983	0.01598213601574928	0.1888261160638275	0.1937469632124415	0.047317826900948434	0.011674908335281977	0.700719208794114	0.1483686427049915	1.4310640269872852	0.2306439579601169
277	-0.2620907479398358	0.04907542896126434	-0.0015950622482366545	0.00029779821965186413	3.0	0.23505249238358053	0.12257117666590443	0.0735577373519923	0.01594938037975035	0.2769204314046608	0.0067129227734042665	0.10750172528493224	0.024715344072538198	0.037801774934118154	0.0009043439482335344	0.908032908750051	0.0015272176731951248	0.06491526553603602	0.013351208260791345	0.3345178205068835	0.017339479465657826	0.16075870408171097	0.013762429128990224	1.2425507292569344	0.015812261792462753	0.1458326288134505	0.021114119153731216	115.00597245571397	0.0	21.637490037333166	0.0	1.5139694524154894	0.15237274235749232	0.057701088729703816	0.010259471683571652	0.6059365436654385	0.15238482906154313	0.087498721131705	0.01218067690553525	0.8619759761456315	0.009898209363007766	1.2292108021800858	0.05599601977233883
280	212.16665063401206	59.369822724500594	0.1737742005463326	0.05664844298995033	3.0	0.5701299792817692	0.17036287566135117	0.041800822374975545	0.002904365113194683	0.2944853971832967	0.011173723522578154	0.07348598081092106	0.009585921698672315	-0.028998919998872885	0.005943729418453622	0.785706636290768	0.0019021649684934922	0.03834600557905194	0.003866271191006736	0.5123950507710973	0.018587036022540873	0.11145795854659045	0.009140304277357668	1.2981016870618654	0.020489200991034365	0.10442966492374055	0.011175136037845528	126.56747888776293	0.0	16.552120156832117	0.0	1.8030110138956343	0.1869467706005086	0.021837649889110983	0.005976283265302826	1.0173043776048663	0.18664674728684524	0.044446621377549705	0.0041012617804920114	0.8232849441562927	0.022021357577248	1.0773844910984354	0.02440185916982197
281	1.9009436792986616	2.5696535153116846	0.012959338303894015	0.017417279087930105	3.0	0.44419594560036063	0.27209754003247183	0.06935410426974813	0.05123716135023863	0.2718476141699768	0.03305627623607053	0.0866836988129575	0.05224470027832657	0.14131512445925298	0.03642942518863568	0.8685074732147644	0.06390507775999718	0.06496888319222563	0.04997603706482754	0.5581356010101541	0.029493826813171416	0.13706816194515356	0.028986644697785276	1.4266430742249188	0.09339890457316867	0.08214678754978669	0.08789185358930726	120.86538001248529	0.0	1.596870148892478	0.0	1.7340944787788153	0.330998865392903	0.002924217052229191	0.0011280451566356247	0.8655870055640508	0.3085310872482193	0.06512568647232492	0.04984635307348848	0.9184166309288037	0.024735241144526653	1.0392926445894144	0.016808380922595918
282	2.5898751640731437	0.19730241534157783	0.016791304225284	0.001302348231476696	3.0	0.1761667712417709	0.09741593587830807	0.041171805858371095	0.006897501363822215	0.0763394536722197	0.025937194224122544	0.061328293572197275	0.02094467090913531	0.09322585468462496	0.024161902000436847	1.2530410219757824	0.011240124577110561	0.032119557574120154	0.0005878619563036542	0.22447699352303777	0.017868060861620107	0.04961910384440222	0.015719121673878192	1.4775180154988201	0.029108185438730703	0.035352098761212404	0.021528760424342167	95.33197665557861	0.0	31.402699074197017	0.0	1.7165435107090985	0.11551672842051121	0.11943551033572401	0.009403044676581167	0.46350248873331606	0.12552487838930337	0.12369209308321932	0.009213614426193685	0.5438747410845127	0.014665495374877983	1.142673829574583	0.004806586304557929
285	4.320320584821967	0.5447408163523425	0.03048339137641591	0.003965993442732387	4.0	0.24856673139635074	0.13475677689464363	0.04897900076584092	0.02452905645410765	0.30950869572227807	0.029605362011569516	0.06665015704154212	0.013876650947847615	0.031027453529101096	0.011518562746528752	1.2927918888201688	0.03599338831913682	0.04433448617731738	0.020470029122108983	0.25167902428997846	0.09261137550872565	0.05425383433482839	0.030091945542799425	1.5444709131101473	0.056617987189588825	0.029873609630780246	0.024271429334780235	94.52681026485764	0.0	7.9968180722922995	0.0	1.8569359269965542	0.14552637173447325	0.02836865476143707	0.0034233924177287734	0.5641440381763857	0.17713256411406197	0.05328663590191977	0.018648745644403487	0.698995140478412	0.015268809186300266	1.166587759345008	0.028255261443894685
287	7.352952345743081	0.6364353530797056	0.048636028416709866	0.004406402322937106	1.0	0.2520415087602599	0.10206788587353316	0.06497880242041398	0.03029958864734497	0.06106334847508145	0.006090800362882826	0.08330431220115421	0.02205513129712646	0.03462326276436666	0.003990610836311319	0.9351697202812979	0.02372714373136068	0.05236869360726933	0.02609418446503945	0.4847900899009227	0.008320014504736037	0.052582672120752225	0.026350230255365193	1.4199598101822204	0.015407129226624681	0.004389171605478037	0.0041735846607489045																
292	4.412143980560768	0.00641820086546908	0.033505508790582804	5.13151016848064e-05	5.0	0.3116116795881553	0.0173894335283349	0.009943237565742336	0.005200104957657532	0.22282902398777715	0.008425963868730072	0.043940325100035475	0.0073149277636134	-0.2608126316431794	0.02939937822340022	1.680519995811949	0.004480517766283261	0.00829995482658045	0.004314533729724371	-0.1302489739541588	0.004252575940545222	0.01486503999173782	0.0013914754444687815	1.5502710218577904	0.0002279418257380061	0.011695602297806196	0.0012933149178437436	70.75734558162958	0.0	1.6493480271052476	0.0	2.232416345783528	0.02476081684161028	0.008574591001422348	3.4799219210742904e-05	0.5518963499715793	0.02264432471490819	0.012279684728842147	0.0029262701517144963	0.5987678561279356	0.0004519330258258364	1.3904937574516516	0.006022848702536909
297	2.4982731592714855	1.8267860459534526	0.01867882037987364	0.013797646498608165	3.0	0.22582519650269028	0.13210184100982716	0.08108094165277999	0.05407968925170544	0.2513725573400125	0.05310623739942273	0.10021807843887359	0.041861669571243904	0.02520812955151529	0.010461165771910167	0.9653828139862393	0.04643268281471411	0.07308242504208647	0.051425237943760124	0.4859771756989737	0.025128274445031233	0.14954518395911062	0.030054372145696527	1.451359989685213	0.021304408369682976	0.09874755147333163	0.08357440347094437	119.90442393781301	0.0	6.776478218464874	0.0	1.5764848342375857	0.11924354797799207	0.01687657727972396	0.0034239824237652164	0.6111020202513463	0.1613712056681074	0.0756475673226462	0.05040084399950332	0.7485881272648903	0.023143904565857683	1.1482009275240832	0.0390414735562495
298	2.173196148072006	1.1531985609476922	0.018030679443765525	0.00971779153725103	4.0	0.5605948946651328	0.27350241977552153	0.06433362697203143	0.025713771513716815	0.3973688089224821	0.06235082564951346	0.0924378687154286	0.01731578340518701	0.14154249238060992	0.0072902780762071975	1.2281779969302478	0.045728763531900286	0.06170248974821084	0.023572439023299002	0.339099344045017	0.13644397776400055	0.10029945109779666	0.03528123483891102	1.5672773409752647	0.09071521423210024	0.07903854349353154	0.02638597667354181	92.25872385083494	0.0	-1.0164285402209927	0.0	2.1646062448482506	0.27358679302800276	-0.003120831016218341	0.0003706118026513784	0.9364282479180026	0.3158357492828337	0.061787698190781296	0.023554589980965223	0.7041627091433269	0.0044041382258656545	1.1774352485805701	0.05363708696997948
301	0.1871304562981294	1.0732658520500424	0.001389845539862809	0.007741574438035937	3.0	0.049570151883006223	0.14032658422544256	0.1049767698099391	0.06894450985065734	0.15132712657984407	0.02320676619238201	0.09929107389166002	0.073587366948695	0.020588334066178188	0.01750917266442818	0.9262006958928821	0.0408281405259231	0.06922884415273313	0.07514195089140692	0.4959737713576687	0.03393942605566998	0.16761225766729448	0.050883472239250056	1.422174467250551	0.07476756658159314	0.14247546015995763	0.023349306951831343	146.14724133792586	0.0	4.778792078227497	0.0	1.3880700962420967	0.13218224813552015	0.013438910850596527	0.0045920073546691625	0.4618694003492143	0.1689563995632652	0.07432147432886013	0.07075921201300844	0.5779298667727076	0.0805990476368587	1.1369116563484805	0.05013888860193738
307	5.444530131391815	1.783024793933696	0.033735062261426474	0.01133524876821972	1.0	-0.056503146228357747	0.16953223500953846	0.15115035432530996	0.04539263510502412	0.04589059542806625	0.04135133699415778	0.15736745593696208	0.0114357684633834	-0.03745575227733538	0.0075509071866145085	0.7833797177818261	0.03693910245847316	0.09615782803459916	0.012735832861389374	0.48405254669089925	0.014326600991036255	0.13222986224966568	0.014642802778021534	1.2674322644727254	0.022612501467436954	0.09072331838724253	0.007862590751405786																
309	0.8091472059134279	0.004674997086143666	0.0063878477704783915	3.714431422294985e-05	4.0	0.29419472395951046	0.08217520970486648	0.020269258188450278	0.0025471524806809347	0.30255669800382395	0.00452282516778361	0.08489392775212733	0.002617145511119081	-0.04808783689125643	0.012883091359972478	1.6193503160287495	0.003281248142364597	0.015127948025569054	0.0005077438521737568	0.15618387290726626	0.002906746800883633	0.15864732159056344	0.0004599391096216676	1.775534188936016	0.00037450134148098266	0.15792359530414884	0.0005106851214151184	91.36178808324847	0.0	-24.192765594380504	0.0	2.225818375390023	0.10296256908979073	-0.0883052915681286	0.00435360973876606	0.6064680593612733	0.1022627480379166	0.08959603092678997	0.004276494902552634	0.6874945528102536	0.007110403927393998	1.0659166106135203	0.0017334996095823793
310	1.113819395953493	0.004921976374377553	0.010074282549819366	4.5000727300161675e-05	3.0	0.07225300893939789	0.049265960344522304	0.03789272812704526	0.028790534875159854	0.34233634609134794	0.03134370258848986	0.14564374819586973	0.021122595312237178	-1.0250576270732976	0.599947326497517	1.3390497271094117	0.02816898030117741	0.02545048494906892	0.025343126650175133	0.241049553691127	0.07723514931002733	0.1219646734562881	0.07931575095273358	1.5800992808005387	0.1054041296112048	0.1188524853006838	0.07596580566806073	94.4057207393265	0.0	16.325484884236673	0.0	1.6639477687179163	0.06414512229510652	0.06846241069830905	0.003962455569708384	0.32489804160850444	0.07131340097304976	0.07609538979227855	0.010543231985602215	0.7524527700993492	0.009813289679694404	1.0647017861065768	0.004303872684717377
312	12.550944748585023	4.111194561509588	0.06628978964502077	0.022790876799527664	3.0	0.4908830033948913	0.279841502632291	0.07714963705023403	0.024859146235853183	0.1935926557667261	0.05882893655010913	0.10488274796540424	0.04683789743405256	-0.18715743263607565	0.07211137963444586	0.8548338329437761	0.030931492434259217	0.06901295865683547	0.01861303710517373	0.5438663153680229	0.009522831891039132	0.12195593405023933	0.0354484743799726	1.398700148311799	0.040454324325298406	0.10053581454661657	0.030231000839695904																
