Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
65	5.25234129887446	1.756417235484504	335.2290246371109	5.229024637110911	2.1543987295343454	0.8011568803549075	7.253467466460442	2.2291357940783527	7.606297354736659	2.178700074420175
