Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
500	5.351228829062208	1.6825998856030049	222.9184786854245	-7.081521314575497	30.401929468152012	1.373211129916421	7.8836592904318845	2.256499879720011	7.853010676408859	1.9213986825616154	92.08785106198798	-98.07205581745433	0.0	141.0	8.724107719151613	4.64181796500588	33.75647703296489	0.46799832084593507
