Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g
439	22.244630251442327	1.9136800062600092	70.59533792103036	-9.404662078969636	46.93091650013872	0.4295458624401026	57.6102714678069	1.6283427272945594	41.75668088734013	8.396778220005327	42.20553822807956	-76.50658378685978	-4.938733485009259	48.85846310023692	15.504863406544587
