Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
85	21.008812501311414	0.9005079240600162	91.07630806246557	-11.923691937534429	184.6942377382305	3.7343230096033424	34.00956143245087	11.899680529139681	31.705404009498857	5.466811273410717	39.05473074214072	-45.35617487750441	9.630255726873363	203.25461743249346	16.911748532378486	20.669814859733492	12.285085214496597	0.24407249861434127
