Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
36	8.648072962616753	0.35138973961982317	11.099162244040365	16.09916224404037	12.52567114413097	0.6095019153254424	11.028579058537133	1.6187269582837789	15.41973550673396	2.8578974289758383	69.82357261442246	-90.47777834981014	1.3742891653335851	211.9048095884255	13.35005403077351	7.452323261490209	291.11273212177525	1.3830992660833465
