Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
656	17.98879866504816	2.643367636340699	280.15070964191676	0.1507096419167624	7.468543696209778	2.1232119365794366	24.13195052325772	3.2980582127878724	19.31867827062813	1.9827928600132063	75.97246830498227	-93.54335214451669	-4.275302674990408	243.97240822314828	14.38895195103056	18.46136352088892	4.739641818355726	0.25046395683276035
