Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
167	9.702271586776599	1.292142055820495	208.8515149448893	73.85151494488929	11.187612676041901	0.6576512445950891	12.601731583647888	1.9652482769910886	16.36030090200673	1.3370180736386428
