Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
695	10.346043133368987	2.2024181189995455	8.954474298481301	28.954474298481273	7.82405606544627	1.7331077189343738	19.902434939389163	2.9022580391038293	14.517779078220252	1.9228766641055586	97.5033664964443	-109.16951155801706	-4.413177191927708	821.790742677912	23.054110757444764	7.6991172982105995	70.05934179296527	0.8008301719572938
