Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g
49	7.902888880707037	1.1991026349127267	218.422340927954	-11.577659072046004	75.68456118595964	0.7071283379468281	15.188715177432892	2.544400269106083	8.795860689150292	1.0618748351422032	75.92920698850708	-35.34479919471951	0.0	60.0	6.344584894441051
