Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
541	5.259119761606014	1.0220546620451725	92.86701207072065	-2.132987929279352	2.455333417717217	1.1113277905307664	7.920637771576327	1.4463766642255975	9.292230847559173	1.7189347942655437	95.14970289243831	-99.92809868768398	0.0	141.0	9.905772239659445	4.303301528033391	11.942187004044287	0.3892966751923979
