Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
198	8.769617578993673	1.2538904447794872	104.34665804365761	-5.653341956342388	7.090704803210098	1.4594793854116646	13.511839352569742	2.742779263238003	12.812214220946927	1.9525966971127695	71.58932257954203	-83.12668169206836	0.0	141.0	11.218538682440254	7.804454100438861	32.608706305488525	0.6017157962432685
