Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
18	28.009736021247058	0.11880512649619988	47.22076593759206	-2.7792340624079372	39.98311041440389	0.4810369581419575	50.435106047667084	4.039299771063784	46.45035392870838	4.844463863559996	69.38732307469549	-69.49485616400904	-2.258534738554116	134.7863591861805	19.958943336219868	28.319413383091188	110.55039982659373	1.3148521569472622
